time,fut_temp,fut_rh,fut_uwind,fut_vwind,fut_wind,hist_temp,hist_rh,hist_ws,FWI,hist_temp-4,hist_rh-4,hist_ws-4,FWI-4,hist_temp-3,hist_rh-3,hist_ws-3,FWI-3,hist_temp-2,hist_rh-2,hist_ws-2,FWI-2,hist_temp-1,hist_rh-1,hist_ws-1,FWI-1,hist_temp0,hist_rh0,hist_ws0,FWI0,hist_temp1,hist_rh1,hist_ws1,FWI1,hist_temp2,hist_rh2,hist_ws2,FWI2,hist_temp3,hist_rh3,hist_ws3,FWI3,hist_temp4,hist_rh4,hist_ws4,FWI4,hour,dow,doy,month
2018-05-27 10:00:00,80.50280000000005,17.1,2.1474624,5.6594581999999996,6.05318609303902,73.292,37.31,5.72672,11.681991562177814,71.744,47.5,4.093710000000001,7.453257775948891,73.166,43.5,4.093710000000001,7.847783869373575,79.088,29.69,5.346430000000001,12.052455405683084,79.718,29.38,2.55018,6.096289804221238,71.024,49.06,7.47158,13.061799937867532,64.256,62.94,9.88754,14.352728535699784,63.518,60.06,11.00604,16.634843012650453,72.644,33.5,7.78476,16.502406697958165,89.312,21.19,2.84099,7.451261964733806,0.40471456356112473,0.7559753651467324,0.39194033242451504,0.40471456356112473
2019-06-25 22:00:00,74.89040000000006,16.8,3.1988242000000002,6.0173686,6.814778142446869,55.094,86.69,4.2503,2.916328838793738,55.526,88.94,4.72007,2.8427883864524954,54.752,86.69,4.51874,3.0874511251269023,62.222,54.94,3.31076,5.495786043334608,61.358,41.75,3.1318,6.172598557779662,60.71,56.38,4.2503,6.8296264333211605,57.056,85.56,4.093710000000001,3.0027904723393344,55.616,87.19,3.19891,2.1832201390371546,62.51,53.25,3.53446,5.917484697841944,63.068000000000005,61.19,4.49637,6.819392764101599,0.793577803248942,0.14237172979226365,0.46372216327504706,0.479425538604203
2018-04-03 16:00:00,78.98720000000009,13.2,8.5898496,-1.9908766000000002,8.817545337963834,72.644,36.62,6.509670000000001,13.336211631806073,65.408,34.31,6.711,14.014684546871583,67.46000000000001,42.0,5.212210000000001,10.003365265874022,73.67,31.38,2.75151,6.3206219992122525,71.006,31.06,2.84099,6.508259369665641,58.82,66.12,8.65719,11.76420677872808,65.39,44.56,8.5006,15.5910999211389,69.422,39.56,5.480650000000001,10.84481481444207,59.504,46.5,9.05985,16.0946926868333,59.342,79.19,14.58524,13.771107793792218,0.618369803069737,0.14237172979226365,0.2520465683868774,0.3271946967961522
2022-03-28 16:00:00,63.519828125000046,39.3,-2.3711564000000003,15.65858,15.837092861054424,55.238,81.94,12.95223,10.859502086795052,77.72,16.44,3.87001,10.31403897229241,73.94,14.31,7.18077,19.089896493202463,73.544,16.31,4.38452,11.57047852492867,67.244,33.25,7.89661,16.68581685620559,76.44200000000001,18.12,1.87908,5.381032027750421,70.304,22.06,3.5792,8.919456423210493,59.540000000000006,36.12,9.194070000000002,18.566458173427343,48.308,83.94,14.898420000000002,11.18397834707112,60.062,35.25,11.02841,22.47993926948953,0.618369803069737,0.0,0.23610558602816642,0.24740395925452294
2020-10-10 10:00:00,85.013628125,14.2,2.5948504,6.5318648,7.028407100037618,75.344,47.12,7.47158,13.4523192860778,82.49000000000001,18.75,7.3821,18.81673908364104,69.76400000000001,39.56,6.599150000000001,12.997639499698916,76.44200000000001,23.19,4.2503,10.411464957849384,79.844,13.31,3.17654,8.923120992913024,74.55199999999999,10.19,12.84038,35.54417332928312,74.03,12.56,8.88089,24.003725261829494,71.114,42.38,8.90326,16.877866182928074,84.128,13.88,5.70435,15.487021672876708,89.15,8.69,2.9081,8.928193722562321,0.40471456356112473,0.6550778971785186,0.7019147308834798,0.7401768531960371
2018-12-12 10:00:00,57.32420000000003,47.2,3.1540854,4.0041226000000005,5.0971808390838875,59.918,57.25,6.0399,9.47720141282696,57.668,67.44,4.11608,5.552493743186221,69.17,12.44,9.32829,25.104997746684106,71.6,15.38,9.44014,24.63356821692798,74.26400000000001,9.38,4.31741,12.655440370302673,72.428,8.81,7.292619999999999,21.20479922351024,72.968,10.25,7.3821,20.51178086244596,70.106,13.75,12.01269,31.813689452680777,67.46000000000001,15.69,13.10882,33.84769771834648,68.27,16.0,11.45344,29.52071910950868,0.40471456356112473,0.28184285212220994,0.8122185492125877,0.8414709848078965
2020-12-08 22:00:00,55.745628125000025,17.900000000000002,-8.522741400000001,1.0961006,8.592936488569803,54.428,35.94,2.63966,5.646710282249956,51.944,100.0,1.70012,0.3802108431436788,52.61,68.88,2.95284,3.917091770684384,51.278000000000006,68.88,3.22128,4.226078777976105,50.126000000000005,59.31,3.10943,4.852500903210919,48.344,90.5,2.55018,1.4194238030701336,50.306,98.0,5.79383,1.527107065635093,54.716,98.75,2.97521,0.7608239208547066,54.752,78.75,2.39359,2.4526940321536124,49.892,90.25,4.07134,2.2235303053619977,0.793577803248942,0.14237172979226365,0.8073964843387994,0.8414709848078965
2018-11-21 16:00:00,63.80242812500002,33.6,4.4291412,-2.7514362,5.214181904403401,60.29600000000001,58.06,3.69105,5.869861214080029,73.45400000000001,26.06,2.28174,5.726245899250949,75.812,22.31,2.05804,5.5082384418551325,78.782,23.06,1.7896,4.907946667748307,76.49600000000001,27.62,4.51874,10.479178349376806,75.578,18.56,2.52781,6.83130842703257,66.56,21.69,2.4607,6.376804742768033,65.24600000000001,22.38,0.93954,3.263310245132527,64.994,20.31,3.71342,9.365650334669397,62.042,71.56,8.097940000000001,9.799273708363843,0.618369803069737,0.28184285212220994,0.7773303443774742,0.793577803248942
2018-10-04 10:00:00,77.3078000000001,54.0,2.7514362,-1.2750558000000003,3.0325185004850477,72.356,54.88,7.247880000000001,11.816892443270351,74.39,37.31,9.77569,19.77111258008407,91.004,7.25,1.61064,5.6336929127442215,88.88,8.88,6.9347,20.27839888268356,83.642,15.31,3.08706,8.534191816509598,78.76400000000001,18.25,2.28174,6.303886281414231,69.62,51.12,8.008460000000001,13.30685055028981,73.94,37.56,4.54111,9.322450078455308,71.492,46.06,7.00181,12.733755435496198,81.536,28.31,8.0532,18.326110652615267,0.40471456356112473,0.415571854993052,0.688126690746912,0.7401768531960371
2023-04-20 16:00:00,77.98822812500006,7.1000000000000005,10.759681400000002,-5.1002232,11.907267550505624,73.94,23.31,0.78295,3.016061808652051,76.352,17.81,3.95949,10.359430855524453,71.33000000000001,26.56,7.6058,17.489244454602073,55.238,61.5,11.92321,17.38844704433186,60.962,55.69,12.88512,20.35859252342764,60.224,56.19,11.05078,17.374932998854565,64.634,47.12,11.610030000000002,20.538603964676312,66.27199999999999,46.38,8.07557,14.50356201505264,73.724,30.88,6.44256,14.16081297537227,60.674,61.06,13.82466,20.47231661816679,0.618369803069737,0.415571854993052,0.2968286090986977,0.3271946967961522
