YEAR,MO,DY,HR,WS2M,RH2M,T2M
2018,9,25,15,3.0,52.88,21.8
2018,9,25,16,3.04,55.44,21.07
2018,9,25,17,2.92,61.5,19.55
2018,9,25,18,2.72,69.19,18.01
2018,9,25,19,2.28,71.06,17.65
2018,9,25,20,1.9,70.44,17.69
2018,9,25,21,1.55,70.88,17.68
2018,9,25,22,1.32,69.94,17.68
2018,9,25,23,1.34,67.94,17.69
2018,9,26,0,1.4,66.81,17.57
2018,9,26,1,1.48,66.12,17.29
2018,9,26,2,1.69,63.94,16.91
2018,9,26,3,1.79,64.69,16.55
2018,9,26,4,1.82,64.56,16.39
2018,9,26,5,1.78,64.0,16.34
2018,9,26,6,1.58,60.75,17.01
2018,9,26,7,1.58,52.5,19.46
2018,9,26,8,1.27,46.56,21.5
2018,9,26,9,1.28,36.75,24.23
2018,9,26,10,1.68,36.5,25.45
2018,9,26,11,2.24,38.56,25.58
2018,9,26,12,2.55,40.12,25.37
2018,9,26,13,2.7,42.25,24.9
2018,9,26,14,2.82,44.69,24.3
2018,9,26,15,3.08,46.56,23.65
2018,9,26,16,3.37,50.06,22.67
2018,9,26,17,3.47,56.44,21.04
2018,9,26,18,3.43,64.0,19.32
2018,9,26,19,2.97,65.38,19.0
2018,9,26,20,2.45,62.38,19.15
2018,9,26,21,1.99,58.31,19.45
2018,9,26,22,1.67,55.88,19.53
2018,9,26,23,1.39,54.81,19.45
2018,9,27,0,1.05,54.44,19.31
2018,9,27,1,0.74,55.25,19.01
2018,9,27,2,0.59,57.5,18.54
2018,9,27,3,0.55,59.19,18.16
2018,9,27,4,0.59,60.0,17.94
2018,9,27,5,0.7,59.62,17.87
2018,9,27,6,0.91,56.5,18.22
2018,9,27,7,1.09,51.94,20.04
2018,9,27,8,1.15,44.75,21.95
2018,9,27,9,1.09,36.69,24.62
2018,9,27,10,1.43,35.94,25.83
2018,9,27,11,2.01,38.69,25.98
2018,9,27,12,2.47,41.25,25.75
2018,9,27,13,2.76,42.94,25.41
2018,9,27,14,2.84,44.44,24.94
2018,9,27,15,2.78,46.0,24.3
2018,9,27,16,2.68,47.94,23.49
2018,9,27,17,2.86,53.38,21.69
2018,9,27,18,3.0,61.19,19.73
2018,9,27,19,2.7,65.44,19.15
2018,9,27,20,2.24,65.81,19.12
2018,9,27,21,1.85,62.75,19.36
2018,9,27,22,1.37,60.5,19.46
2018,9,27,23,0.79,61.62,19.21
2018,9,28,0,0.31,65.25,18.8
2018,9,28,1,0.17,67.88,18.17
2018,9,28,2,0.39,73.69,17.15
2018,9,28,3,0.42,81.31,16.15
2018,9,28,4,0.51,86.25,15.65
2018,9,28,5,0.66,90.25,15.23
2018,9,28,6,0.65,88.25,15.69
2018,9,28,7,0.34,79.31,17.4
2018,9,28,8,0.41,69.94,19.13
2018,9,28,9,1.25,59.31,20.87
2018,9,28,10,2.05,54.06,21.87
2018,9,28,11,2.66,52.56,22.16
2018,9,28,12,2.92,53.44,21.89
2018,9,28,13,2.86,55.38,21.32
2018,9,28,14,2.47,56.62,20.9
2018,9,28,15,1.93,56.69,20.66
2018,9,28,16,1.68,58.19,20.01
2018,9,28,17,1.62,64.06,18.62
2018,9,28,18,1.62,74.81,16.75
2018,9,28,19,1.61,81.94,15.82
2018,9,28,20,1.26,86.38,15.23
2018,9,28,21,0.7,88.75,14.8
2018,9,28,22,0.43,90.25,14.38
2018,9,28,23,0.61,90.81,14.06
2018,9,29,0,0.75,91.44,13.71
2018,9,29,1,0.8,90.62,13.58
2018,9,29,2,0.71,88.69,13.57
2018,9,29,3,0.58,87.62,13.47
2018,9,29,4,0.39,87.0,13.33
2018,9,29,5,0.27,85.56,13.45
2018,9,29,6,0.64,82.94,13.83
2018,9,29,7,0.89,76.38,14.96
2018,9,29,8,0.69,68.12,16.35
2018,9,29,9,0.31,58.62,18.11
2018,9,29,10,1.44,51.62,19.88
2018,9,29,11,3.21,49.69,20.73
2018,9,29,12,4.12,52.12,20.39
2018,9,29,13,3.99,54.44,19.94
2018,9,29,14,3.59,55.25,19.66
2018,9,29,15,3.4,56.25,19.24
2018,9,29,16,3.41,59.44,18.47
2018,9,29,17,3.2,66.31,17.19
2018,9,29,18,2.64,76.06,15.65
2018,9,29,19,2.48,81.0,15.07
2018,9,29,20,2.36,83.94,14.72
2018,9,29,21,2.13,85.75,14.51
2018,9,29,22,1.72,85.12,14.48
2018,9,29,23,1.58,83.19,14.55
2018,9,30,0,1.53,81.19,14.64
2018,9,30,1,1.39,79.12,14.59
2018,9,30,2,1.36,77.31,14.46
2018,9,30,3,1.33,75.06,14.48
2018,9,30,4,1.34,73.56,14.52
2018,9,30,5,1.32,72.56,14.53
2018,9,30,6,1.23,69.62,14.95
2018,9,30,7,1.35,59.69,17.37
2018,9,30,8,0.44,50.88,19.75
2018,9,30,9,1.21,44.31,21.52
2018,9,30,10,2.11,41.88,22.37
2018,9,30,11,2.64,42.0,22.74
2018,9,30,12,2.8,42.94,22.84
2018,9,30,13,2.76,44.12,22.69
2018,9,30,14,2.65,46.0,22.3
2018,9,30,15,2.41,48.69,21.71
2018,9,30,16,1.94,51.69,20.88
2018,9,30,17,1.49,57.81,19.55
2018,9,30,18,1.6,66.25,18.08
2018,9,30,19,1.61,67.19,17.8
2018,9,30,20,1.33,67.94,17.61
2018,9,30,21,0.91,66.75,17.5
2018,9,30,22,0.63,66.5,17.28
2018,9,30,23,0.29,66.81,17.15
2018,10,1,0,0.08,69.56,16.83
2018,10,1,1,0.21,71.56,16.61
2018,10,1,2,0.26,69.75,16.71
2018,10,1,3,0.16,69.62,16.64
2018,10,1,4,0.12,70.19,16.68
2018,10,1,5,0.29,69.56,16.98
2018,10,1,6,0.43,69.56,17.31
2018,10,1,7,0.38,63.44,18.86
2018,10,1,8,0.45,51.31,20.98
2018,10,1,9,1.25,46.31,22.48
2018,10,1,10,1.79,45.62,23.19
2018,10,1,11,2.23,44.5,23.83
2018,10,1,12,2.61,44.5,24.1
2018,10,1,13,2.7,45.12,24.01
2018,10,1,14,2.54,45.44,23.84
2018,10,1,15,2.36,46.25,23.46
2018,10,1,16,2.15,48.88,22.63
2018,10,1,17,1.81,56.12,20.95
2018,10,1,18,1.69,67.75,18.77
2018,10,1,19,1.75,70.19,18.04
2018,10,1,20,1.52,71.56,17.73
2018,10,1,21,1.05,72.5,17.83
2018,10,1,22,0.74,73.19,18.08
2018,10,1,23,0.67,69.88,18.55
2018,10,2,0,0.73,67.88,18.83
2018,10,2,1,0.93,68.88,18.76
2018,10,2,2,1.01,70.56,18.61
2018,10,2,3,0.92,72.25,18.39
2018,10,2,4,0.81,72.75,18.33
2018,10,2,5,0.99,73.5,18.11
2018,10,2,6,1.34,73.62,17.98
2018,10,2,7,1.6,72.81,18.6
2018,10,2,8,1.88,70.25,19.36
2018,10,2,9,2.13,65.38,20.33
2018,10,2,10,2.33,60.25,21.38
2018,10,2,11,2.62,58.19,22.04
2018,10,2,12,2.86,57.31,22.26
2018,10,2,13,3.08,57.81,22.23
2018,10,2,14,3.38,58.06,22.15
2018,10,2,15,3.66,60.12,21.73
2018,10,2,16,3.74,65.5,20.76
2018,10,2,17,3.46,73.88,19.33
2018,10,2,18,3.13,82.31,18.05
2018,10,2,19,3.11,88.75,17.39
2018,10,2,20,3.31,91.44,17.23
2018,10,2,21,3.36,92.31,17.18
2018,10,2,22,3.42,92.88,17.12
2018,10,2,23,3.29,93.44,17.06
2018,10,3,0,3.21,93.75,17.02
2018,10,3,1,3.27,93.5,17.01
2018,10,3,2,3.33,93.25,17.01
2018,10,3,3,3.4,92.94,16.98
2018,10,3,4,3.51,92.5,16.94
2018,10,3,5,3.63,92.12,16.93
2018,10,3,6,3.99,91.5,17.08
2018,10,3,7,4.51,88.0,17.73
2018,10,3,8,4.94,81.19,18.73
2018,10,3,9,5.16,74.75,19.71
2018,10,3,10,5.28,71.25,20.38
2018,10,3,11,5.35,70.94,20.52
2018,10,3,12,5.25,73.19,20.22
2018,10,3,13,4.98,76.62,19.76
2018,10,3,14,4.58,79.19,19.44
2018,10,3,15,4.07,81.75,19.04
2018,10,3,16,3.34,86.06,18.36
2018,10,3,17,2.39,91.12,17.65
2018,10,3,18,1.5,94.44,17.21
2018,10,3,19,1.04,95.56,16.98
2018,10,3,20,1.03,96.19,16.78
2018,10,3,21,1.19,96.69,16.58
2018,10,3,22,1.37,96.94,16.38
2018,10,3,23,1.43,96.81,16.21
2018,10,4,0,1.53,96.56,16.04
2018,10,4,1,1.74,96.44,15.88
2018,10,4,2,1.9,96.0,15.81
2018,10,4,3,1.81,95.31,15.73
2018,10,4,4,1.52,94.25,15.69
2018,10,4,5,1.29,92.69,15.68
2018,10,4,6,1.03,90.94,15.94
2018,10,4,7,0.91,86.31,16.8
2018,10,4,8,1.08,78.81,17.82
2018,10,4,9,1.64,68.5,19.29
2018,10,4,10,2.28,62.81,20.34
2018,10,4,11,2.83,60.75,20.9
2018,10,4,12,3.26,60.56,21.09
2018,10,4,13,3.63,61.31,21.01
2018,10,4,14,3.87,63.0,20.74
2018,10,4,15,4.02,65.62,20.2
2018,10,4,16,3.97,69.19,19.5
2018,10,4,17,3.6,74.81,18.48
2018,10,4,18,2.91,82.75,17.29
2018,10,4,19,2.66,87.19,16.67
2018,10,4,20,2.56,89.56,16.31
2018,10,4,21,2.55,91.62,16.0
2018,10,4,22,2.69,93.12,15.82
2018,10,4,23,2.9,93.62,15.75
2018,10,5,0,2.93,93.94,15.59
2018,10,5,1,2.81,94.25,15.38
2018,10,5,2,2.68,94.75,15.18
2018,10,5,3,2.59,95.06,15.03
2018,10,5,4,2.59,94.75,14.95
2018,10,5,5,2.65,93.94,14.91
2018,10,5,6,2.81,90.5,15.3
2018,10,5,7,3.61,79.88,17.09
2018,10,5,8,3.82,69.56,18.96
2018,10,5,9,3.46,61.38,20.81
2018,10,5,10,3.24,54.06,22.3
2018,10,5,11,3.18,48.88,23.4
2018,10,5,12,3.15,45.5,24.13
2018,10,5,13,3.75,44.94,24.26
2018,10,5,14,4.54,46.38,23.87
2018,10,5,15,4.87,48.56,23.23
2018,10,5,16,4.93,52.5,22.19
2018,10,5,17,4.79,60.31,20.34
2018,10,5,18,4.86,68.88,18.51
2018,10,5,19,4.63,72.06,17.79
2018,10,5,20,4.03,72.81,17.35
2018,10,5,21,3.48,73.0,17.04
2018,10,5,22,3.08,72.69,16.81
2018,10,5,23,2.91,71.81,16.76
2018,10,6,0,2.86,71.06,16.67
2018,10,6,1,2.81,70.19,16.53
2018,10,6,2,2.73,70.38,16.17
2018,10,6,3,2.73,71.56,15.76
2018,10,6,4,2.82,72.25,15.65
2018,10,6,5,2.93,73.88,15.41
2018,10,6,6,3.02,74.44,15.4
2018,10,6,7,3.63,66.75,17.19
2018,10,6,8,3.77,58.81,18.99
2018,10,6,9,3.62,55.06,20.54
2018,10,6,10,3.86,51.5,21.69
2018,10,6,11,4.56,49.44,22.52
2018,10,6,12,5.16,48.94,22.97
2018,10,6,13,5.84,49.44,22.96
2018,10,6,14,6.1,50.94,22.6
2018,10,6,15,6.25,53.5,21.91
2018,10,6,16,6.45,57.69,20.76
2018,10,6,17,6.02,64.44,18.99
2018,10,6,18,5.38,72.88,17.19
2018,10,6,19,5.04,75.69,16.58
2018,10,6,20,4.6,75.31,16.35
2018,10,6,21,3.87,74.88,15.97
2018,10,6,22,3.37,74.06,15.62
2018,10,6,23,2.93,73.56,15.3
2018,10,7,0,2.78,74.44,15.0
2018,10,7,1,2.8,76.0,14.76
2018,10,7,2,2.99,79.12,14.46
2018,10,7,3,3.23,82.75,14.12
2018,10,7,4,3.34,86.62,13.78
2018,10,7,5,3.35,89.38,13.47
2018,10,7,6,3.31,86.81,13.78
2018,10,7,7,4.02,73.56,16.05
2018,10,7,8,4.54,58.69,18.32
2018,10,7,9,4.3,49.06,20.3
2018,10,7,10,3.62,44.62,21.59
2018,10,7,11,3.39,40.69,22.62
2018,10,7,12,3.62,38.5,23.23
2018,10,7,13,4.08,37.69,23.37
2018,10,7,14,4.4,37.81,23.1
2018,10,7,15,4.57,39.06,22.53
2018,10,7,16,4.55,41.81,21.59
2018,10,7,17,3.58,50.88,19.34
2018,10,7,18,3.25,59.56,17.24
2018,10,7,19,2.94,61.81,16.55
2018,10,7,20,2.52,61.75,16.21
2018,10,7,21,2.21,60.5,16.02
2018,10,7,22,2.05,58.88,15.9
2018,10,7,23,1.99,57.12,15.82
2018,10,8,0,1.99,55.31,15.8
2018,10,8,1,1.88,53.25,15.87
2018,10,8,2,1.76,52.69,15.84
2018,10,8,3,1.72,54.0,15.68
2018,10,8,4,1.74,56.75,15.39
2018,10,8,5,1.79,59.75,15.21
2018,10,8,6,1.79,62.19,15.37
2018,10,8,7,2.06,59.81,17.05
2018,10,8,8,2.01,55.0,18.86
2018,10,8,9,2.08,51.81,20.25
2018,10,8,10,2.21,51.06,21.19
2018,10,8,11,2.35,51.25,21.77
2018,10,8,12,2.65,51.38,22.02
2018,10,8,13,2.8,52.44,21.94
2018,10,8,14,2.78,54.25,21.51
2018,10,8,15,2.76,56.62,20.8
2018,10,8,16,2.51,61.12,19.75
2018,10,8,17,1.81,70.81,18.04
2018,10,8,18,1.08,81.94,16.43
2018,10,8,19,1.0,84.94,16.05
2018,10,8,20,0.89,84.0,16.08
2018,10,8,21,0.41,81.75,16.29
2018,10,8,22,0.39,82.12,16.1
2018,10,8,23,0.8,85.12,15.69
2018,10,9,0,1.14,89.31,15.26
2018,10,9,1,1.48,94.81,14.73
2018,10,9,2,1.59,98.69,14.49
2018,10,9,3,1.5,98.75,14.69
2018,10,9,4,1.6,96.94,14.9
2018,10,9,5,1.75,95.56,15.0
2018,10,9,6,1.84,93.69,15.3
2018,10,9,7,2.47,86.25,16.66
2018,10,9,8,2.67,79.5,17.69
2018,10,9,9,2.7,69.31,19.08
2018,10,9,10,2.9,62.25,20.18
2018,10,9,11,3.18,58.25,20.9
2018,10,9,12,3.45,56.25,21.22
2018,10,9,13,3.55,56.25,21.08
2018,10,9,14,3.51,57.81,20.63
2018,10,9,15,3.28,60.69,19.89
2018,10,9,16,2.89,65.44,18.8
2018,10,9,17,2.28,74.0,17.17
2018,10,9,18,1.64,84.5,15.58
2018,10,9,19,1.41,89.44,15.01
2018,10,9,20,1.39,90.38,14.95
2018,10,9,21,1.34,90.0,15.03
2018,10,9,22,1.15,89.06,15.09
2018,10,9,23,0.98,88.88,15.09
2018,10,10,0,0.9,89.38,14.98
2018,10,10,1,1.05,90.19,14.85
2018,10,10,2,1.15,90.44,14.81
2018,10,10,3,1.09,89.56,14.79
2018,10,10,4,1.09,89.69,14.65
2018,10,10,5,1.33,90.44,14.52
2018,10,10,6,1.7,89.88,14.58
2018,10,10,7,2.21,85.19,15.35
2018,10,10,8,2.27,79.75,16.19
2018,10,10,9,2.45,73.69,17.16
2018,10,10,10,2.79,67.75,18.11
2018,10,10,11,3.27,64.44,18.73
2018,10,10,12,3.71,63.56,18.89
2018,10,10,13,3.96,64.25,18.73
2018,10,10,14,3.96,65.56,18.37
2018,10,10,15,3.73,68.31,17.73
2018,10,10,16,3.32,72.88,16.83
2018,10,10,17,2.65,80.25,15.57
2018,10,10,18,2.09,85.06,14.87
2018,10,10,19,1.69,85.06,14.74
2018,10,10,20,1.56,82.5,14.88
2018,10,10,21,1.55,82.38,14.85
2018,10,10,22,1.66,83.19,14.77
2018,10,10,23,1.87,84.38,14.61
2018,10,11,0,1.94,85.06,14.62
2018,10,11,1,2.02,85.06,14.67
2018,10,11,2,1.84,86.12,14.44
2018,10,11,3,2.04,85.31,14.62
2018,10,11,4,2.01,85.06,14.69
2018,10,11,5,1.86,85.25,14.67
2018,10,11,6,1.81,84.62,14.76
2018,10,11,7,1.97,81.31,15.36
2018,10,11,8,1.83,76.81,15.98
2018,10,11,9,1.78,70.69,16.85
2018,10,11,10,1.93,65.56,17.78
2018,10,11,11,2.26,61.12,18.69
2018,10,11,12,2.75,57.94,19.37
2018,10,11,13,3.28,57.19,19.55
2018,10,11,14,3.61,58.12,19.36
2018,10,11,15,3.66,60.69,18.8
2018,10,11,16,3.54,65.5,17.83
2018,10,11,17,3.01,74.06,16.34
2018,10,11,18,2.18,82.69,15.02
2018,10,11,19,1.74,85.31,14.68
2018,10,11,20,1.7,85.0,14.76
2018,10,11,21,1.66,84.94,14.76
2018,10,11,22,1.54,83.75,14.89
2018,10,11,23,1.55,82.31,15.04
2018,10,12,0,1.65,80.94,15.2
2018,10,12,1,1.65,79.25,15.37
2018,10,12,2,1.62,78.19,15.4
2018,10,12,3,1.6,76.81,15.44
2018,10,12,4,1.6,75.25,15.52
2018,10,12,5,1.73,72.5,15.83
2018,10,12,6,1.82,69.69,16.24
2018,10,12,7,2.1,63.62,17.8
2018,10,12,8,2.15,59.06,19.76
2018,10,12,9,2.26,53.75,21.8
2018,10,12,10,2.19,50.31,23.13
2018,10,12,11,1.84,48.19,23.62
2018,10,12,12,1.52,48.25,23.57
2018,10,12,13,1.42,49.25,23.38
2018,10,12,14,1.46,50.62,23.06
2018,10,12,15,1.68,53.56,22.42
2018,10,12,16,2.15,58.69,21.37
2018,10,12,17,3.06,67.62,19.43
2018,10,12,18,3.07,75.31,18.03
2018,10,12,19,2.51,77.19,17.53
2018,10,12,20,2.08,74.0,17.79
2018,10,12,21,1.43,73.44,17.92
2018,10,12,22,0.97,72.69,17.85
2018,10,12,23,0.79,74.06,17.53
2018,10,13,0,0.93,75.38,17.11
2018,10,13,1,1.0,74.75,16.8
2018,10,13,2,1.04,76.44,16.3
2018,10,13,3,1.21,81.88,15.7
2018,10,13,4,1.6,88.81,15.26
2018,10,13,5,1.97,95.38,14.87
2018,10,13,6,2.26,99.0,15.02
2018,10,13,7,2.98,94.12,16.44
2018,10,13,8,3.24,88.94,17.28
2018,10,13,9,3.24,80.38,18.39
2018,10,13,10,3.06,67.69,20.08
2018,10,13,11,2.77,60.19,21.46
2018,10,13,12,3.13,53.81,22.4
2018,10,13,13,3.63,50.75,22.83
2018,10,13,14,3.96,50.06,22.87
2018,10,13,15,4.01,51.44,22.48
2018,10,13,16,3.79,55.06,21.61
2018,10,13,17,2.93,65.5,19.43
2018,10,13,18,2.69,76.0,17.61
2018,10,13,19,2.47,81.5,16.83
2018,10,13,20,2.23,84.25,16.39
2018,10,13,21,2.01,84.81,16.19
2018,10,13,22,1.85,84.25,16.05
2018,10,13,23,1.83,84.0,15.84
2018,10,14,0,1.83,84.31,15.55
2018,10,14,1,1.81,85.0,15.28
2018,10,14,2,1.76,86.06,15.04
2018,10,14,3,1.7,86.31,14.9
2018,10,14,4,1.6,86.69,14.79
2018,10,14,5,1.41,87.19,14.64
2018,10,14,6,1.12,86.62,14.64
2018,10,14,7,0.83,79.88,15.76
2018,10,14,8,0.59,66.56,17.48
2018,10,14,9,0.53,54.25,19.4
2018,10,14,10,1.13,51.19,20.65
2018,10,14,11,1.83,50.38,21.42
2018,10,14,12,2.58,49.5,21.76
2018,10,14,13,3.19,49.75,21.59
2018,10,14,14,3.36,51.94,21.04
2018,10,14,15,3.21,56.06,20.16
2018,10,14,16,2.97,62.38,18.9
2018,10,14,17,2.56,74.25,16.76
2018,10,14,18,1.98,83.94,15.35
2018,10,14,19,1.7,85.12,15.2
2018,10,14,20,1.74,83.0,15.42
2018,10,14,21,1.38,79.44,15.72
2018,10,14,22,0.91,76.38,15.88
2018,10,14,23,0.76,74.31,15.84
2018,10,15,0,0.91,73.06,15.48
2018,10,15,1,0.95,69.75,15.37
2018,10,15,2,0.82,67.62,15.26
2018,10,15,3,0.7,67.62,15.07
2018,10,15,4,1.05,64.69,14.8
2018,10,15,5,1.38,57.88,14.63
2018,10,15,6,1.25,55.0,14.62
2018,10,15,7,1.26,47.44,16.81
2018,10,15,8,1.48,37.81,18.64
2018,10,15,9,0.77,33.38,20.42
2018,10,15,10,0.42,27.38,22.12
2018,10,15,11,1.13,27.75,23.06
2018,10,15,12,1.9,31.38,23.26
2018,10,15,13,2.41,33.75,23.25
2018,10,15,14,2.82,35.44,23.08
2018,10,15,15,3.08,36.56,22.76
2018,10,15,16,3.23,39.0,21.94
2018,10,15,17,3.03,50.56,19.04
2018,10,15,18,3.08,57.69,17.44
2018,10,15,19,2.92,58.12,16.87
2018,10,15,20,2.53,56.62,16.6
2018,10,15,21,2.25,55.0,16.47
2018,10,15,22,2.12,53.75,16.36
2018,10,15,23,2.1,52.5,16.28
2018,10,16,0,2.09,51.12,16.2
2018,10,16,1,2.04,51.12,16.13
2018,10,16,2,2.02,51.88,15.96
2018,10,16,3,2.02,51.88,15.7
2018,10,16,4,2.0,50.88,15.52
2018,10,16,5,1.95,48.88,15.42
2018,10,16,6,1.84,45.81,15.55
2018,10,16,7,1.85,38.31,17.83
2018,10,16,8,2.04,35.25,20.15
2018,10,16,9,1.22,33.12,22.08
2018,10,16,10,1.05,30.06,23.24
2018,10,16,11,1.53,31.44,23.69
2018,10,16,12,2.28,32.38,23.78
2018,10,16,13,3.09,34.06,23.45
2018,10,16,14,3.64,37.06,22.84
2018,10,16,15,3.95,39.94,22.15
2018,10,16,16,4.08,43.44,21.24
2018,10,16,17,3.81,52.44,18.98
2018,10,16,18,3.77,60.12,17.51
2018,10,16,19,3.39,62.5,16.91
2018,10,16,20,2.81,62.38,16.57
2018,10,16,21,2.31,61.44,16.48
2018,10,16,22,1.93,59.81,16.52
2018,10,16,23,1.66,58.38,16.47
2018,10,17,0,1.45,57.31,16.35
2018,10,17,1,1.32,55.56,16.3
2018,10,17,2,1.27,53.38,16.33
2018,10,17,3,1.26,50.94,16.4
2018,10,17,4,1.26,48.56,16.45
2018,10,17,5,1.22,46.38,16.48
2018,10,17,6,1.17,44.25,16.51
2018,10,17,7,1.1,39.88,18.13
2018,10,17,8,1.54,35.5,20.48
2018,10,17,9,1.66,33.62,22.21
2018,10,17,10,2.06,32.88,23.08
2018,10,17,11,2.3,33.19,23.59
2018,10,17,12,2.36,34.0,23.74
2018,10,17,13,2.34,35.81,23.52
2018,10,17,14,2.3,38.69,22.98
2018,10,17,15,2.24,42.5,22.15
2018,10,17,16,2.18,47.88,20.98
2018,10,17,17,2.02,57.38,18.45
2018,10,17,18,2.23,65.38,17.08
2018,10,17,19,2.26,65.88,16.97
2018,10,17,20,2.03,63.31,17.15
2018,10,17,21,1.62,61.69,17.36
2018,10,17,22,1.46,56.88,17.69
2018,10,17,23,1.41,52.75,17.88
2018,10,18,0,1.48,50.69,17.82
2018,10,18,1,1.51,49.56,17.72
2018,10,18,2,1.52,49.56,17.47
2018,10,18,3,1.51,50.38,17.14
2018,10,18,4,1.47,51.31,16.82
2018,10,18,5,1.42,52.12,16.56
2018,10,18,6,1.38,52.25,16.47
2018,10,18,7,1.32,47.62,18.42
2018,10,18,8,1.58,42.06,20.65
2018,10,18,9,0.94,35.12,22.83
2018,10,18,10,1.11,32.94,23.86
2018,10,18,11,1.54,32.69,24.23
2018,10,18,12,1.99,34.69,24.15
2018,10,18,13,2.35,37.31,23.83
2018,10,18,14,2.63,39.62,23.37
2018,10,18,15,2.92,42.12,22.7
2018,10,18,16,3.12,46.56,21.51
2018,10,18,17,3.15,55.56,19.1
2018,10,18,18,3.27,61.31,17.77
2018,10,18,19,2.82,63.38,17.4
2018,10,18,20,2.38,61.5,17.33
2018,10,18,21,2.18,57.94,17.42
2018,10,18,22,2.08,55.75,17.44
2018,10,18,23,2.06,54.88,17.36
2018,10,19,0,2.21,53.75,17.29
2018,10,19,1,2.19,53.25,17.22
2018,10,19,2,1.97,53.62,17.17
2018,10,19,3,1.77,53.5,17.26
2018,10,19,4,1.61,52.94,17.42
2018,10,19,5,1.47,52.75,17.53
2018,10,19,6,1.3,53.0,17.67
2018,10,19,7,1.1,48.75,19.7
2018,10,19,8,1.58,42.88,22.1
2018,10,19,9,1.7,36.5,24.19
2018,10,19,10,1.77,32.62,25.36
2018,10,19,11,1.62,30.5,26.05
2018,10,19,12,1.28,29.0,26.51
2018,10,19,13,0.94,28.38,26.69
2018,10,19,14,0.89,28.88,26.48
2018,10,19,15,1.13,30.31,25.93
2018,10,19,16,1.6,34.56,24.57
2018,10,19,17,1.75,45.62,21.68
2018,10,19,18,1.85,50.88,20.31
2018,10,19,19,1.73,50.12,19.95
2018,10,19,20,1.5,46.56,20.08
2018,10,19,21,1.33,44.88,20.04
2018,10,19,22,1.27,45.0,19.73
2018,10,19,23,1.28,45.88,19.37
2018,10,20,0,1.33,46.94,19.06
2018,10,20,1,1.36,46.19,19.07
2018,10,20,2,1.35,44.19,19.31
2018,10,20,3,1.3,43.06,19.44
2018,10,20,4,1.32,43.56,19.31
2018,10,20,5,1.36,44.31,19.14
2018,10,20,6,1.4,44.94,19.0
2018,10,20,7,1.33,41.56,20.8
2018,10,20,8,2.02,34.5,23.46
2018,10,20,9,2.17,29.19,25.55
2018,10,20,10,2.23,28.12,26.3
2018,10,20,11,2.01,28.19,26.7
2018,10,20,12,1.69,28.88,26.83
2018,10,20,13,1.49,30.62,26.57
2018,10,20,14,1.53,33.56,25.85
2018,10,20,15,1.69,37.94,24.73
2018,10,20,16,1.88,43.69,23.27
2018,10,20,17,1.8,53.81,20.84
2018,10,20,18,2.01,58.75,19.52
2018,10,20,19,2.09,58.25,19.08
2018,10,20,20,2.06,55.75,18.96
2018,10,20,21,2.02,54.44,18.83
2018,10,20,22,2.03,54.38,18.58
2018,10,20,23,2.03,54.25,18.33
2018,10,21,0,1.99,53.75,18.14
2018,10,21,1,1.9,53.81,17.89
2018,10,21,2,1.78,54.69,17.61
2018,10,21,3,1.67,55.5,17.4
2018,10,21,4,1.58,56.44,17.22
2018,10,21,5,1.53,57.38,17.05
2018,10,21,6,1.5,57.75,17.05
2018,10,21,7,1.57,51.88,19.08
2018,10,21,8,1.39,48.88,21.05
2018,10,21,9,0.59,43.56,23.15
2018,10,21,10,0.53,40.31,24.32
2018,10,21,11,0.97,39.06,24.92
2018,10,21,12,1.73,39.5,25.01
2018,10,21,13,2.44,41.56,24.56
2018,10,21,14,2.9,43.62,23.9
2018,10,21,15,3.15,45.69,23.11
2018,10,21,16,3.18,49.06,21.95
2018,10,21,17,2.68,58.19,19.6
2018,10,21,18,2.65,63.75,18.24
2018,10,21,19,2.39,65.38,17.69
2018,10,21,20,2.14,64.06,17.47
2018,10,21,21,2.05,62.12,17.3
2018,10,21,22,2.02,60.12,17.14
2018,10,21,23,2.0,57.5,17.03
2018,10,22,0,1.92,54.69,16.98
2018,10,22,1,1.77,53.19,16.8
2018,10,22,2,1.58,52.94,16.48
2018,10,22,3,1.48,52.06,16.19
2018,10,22,4,1.59,50.81,15.83
2018,10,22,5,1.66,52.75,15.41
2018,10,22,6,1.57,55.44,15.13
2018,10,22,7,1.49,52.12,16.84
2018,10,22,8,1.01,48.75,18.8
2018,10,22,9,0.46,45.38,20.9
2018,10,22,10,1.07,41.62,22.36
2018,10,22,11,1.75,40.56,23.25
2018,10,22,12,2.32,40.56,23.56
2018,10,22,13,2.74,41.38,23.48
2018,10,22,14,3.11,42.88,23.1
2018,10,22,15,3.56,45.5,22.33
2018,10,22,16,4.04,50.25,20.96
2018,10,22,17,4.25,59.69,18.55
2018,10,22,18,4.48,68.0,17.13
2018,10,22,19,4.26,70.62,16.59
2018,10,22,20,3.79,69.94,16.4
2018,10,22,21,3.33,68.44,16.28
2018,10,22,22,3.16,66.56,16.18
2018,10,22,23,3.14,64.56,16.08
2018,10,23,0,3.05,61.44,16.06
2018,10,23,1,2.99,57.44,16.02
2018,10,23,2,2.86,55.5,15.73
2018,10,23,3,2.77,55.19,15.3
2018,10,23,4,2.82,55.69,14.94
2018,10,23,5,2.94,56.56,14.62
2018,10,23,6,3.06,56.88,14.49
2018,10,23,7,3.64,50.69,16.53
