YEAR,MO,DY,HR,WS2M,RH2M,T2M
2019,5,12,17,0.49,59.44,16.75
2019,5,12,18,0.5,72.12,14.08
2019,5,12,19,0.51,83.81,11.92
2019,5,12,20,0.53,87.56,10.96
2019,5,12,21,0.54,86.69,10.44
2019,5,12,22,0.54,84.25,10.13
2019,5,12,23,0.54,82.94,9.97
2019,5,13,0,0.53,82.44,10.02
2019,5,13,1,0.51,83.75,9.9
2019,5,13,2,0.49,85.56,9.69
2019,5,13,3,0.46,87.25,9.49
2019,5,13,4,0.44,89.75,9.19
2019,5,13,5,0.42,90.38,9.27
2019,5,13,6,0.41,82.62,10.92
2019,5,13,7,0.43,75.94,12.48
2019,5,13,8,0.41,71.31,13.48
2019,5,13,9,0.35,66.06,15.02
2019,5,13,10,0.31,58.69,17.35
2019,5,13,11,0.35,51.81,19.38
2019,5,13,12,0.4,48.5,20.19
2019,5,13,13,0.45,48.19,19.99
2019,5,13,14,0.47,49.62,19.23
2019,5,13,15,0.46,52.31,18.22
2019,5,13,16,0.45,56.44,16.95
2019,5,13,17,0.42,63.31,15.15
2019,5,13,18,0.38,73.25,13.23
2019,5,13,19,0.4,86.75,11.07
2019,5,13,20,0.4,89.62,10.71
2019,5,13,21,0.39,87.94,10.6
2019,5,13,22,0.39,86.25,10.3
2019,5,13,23,0.37,86.69,9.89
2019,5,14,0,0.36,89.38,9.5
2019,5,14,1,0.36,92.56,9.16
2019,5,14,2,0.38,94.31,9.02
2019,5,14,3,0.36,94.38,9.16
2019,5,14,4,0.35,94.31,9.31
2019,5,14,5,0.34,94.5,9.47
2019,5,14,6,0.32,90.31,10.05
2019,5,14,7,0.35,84.44,10.74
2019,5,14,8,0.37,78.88,11.43
2019,5,14,9,0.38,74.5,12.12
2019,5,14,10,0.41,70.5,12.94
2019,5,14,11,0.41,67.94,13.51
2019,5,14,12,0.39,67.31,13.87
2019,5,14,13,0.35,63.88,15.19
2019,5,14,14,0.29,61.31,16.19
2019,5,14,15,0.31,62.75,16.06
2019,5,14,16,0.3,66.25,15.42
2019,5,14,17,0.31,73.06,14.22
2019,5,14,18,0.37,82.31,12.76
2019,5,14,19,0.38,90.81,11.48
2019,5,14,20,0.36,94.56,10.85
2019,5,14,21,0.34,94.38,10.71
2019,5,14,22,0.28,94.69,10.54
2019,5,14,23,0.25,95.5,10.44
2019,5,15,0,0.19,97.38,10.15
2019,5,15,1,0.25,97.62,10.08
2019,5,15,2,0.31,97.06,10.22
2019,5,15,3,0.32,96.81,10.3
2019,5,15,4,0.34,97.5,10.18
2019,5,15,5,0.37,97.06,10.18
2019,5,15,6,0.37,96.19,10.17
2019,5,15,7,0.43,95.44,10.25
2019,5,15,8,0.56,92.75,10.8
2019,5,15,9,0.56,90.25,11.3
2019,5,15,10,0.59,88.94,11.65
2019,5,15,11,0.64,86.0,12.46
2019,5,15,12,0.69,84.5,13.02
2019,5,15,13,0.75,84.44,13.32
2019,5,15,14,0.75,87.06,13.08
2019,5,15,15,0.77,89.5,12.75
2019,5,15,16,0.79,90.94,12.24
2019,5,15,17,0.9,93.31,11.91
2019,5,15,18,0.88,95.62,11.95
2019,5,15,19,0.76,97.0,11.9
2019,5,15,20,0.7,97.69,11.16
2019,5,15,21,0.63,97.38,9.6
2019,5,15,22,0.55,97.75,8.54
2019,5,15,23,0.51,98.19,7.9
2019,5,16,0,0.51,98.0,7.67
2019,5,16,1,0.54,97.88,7.51
2019,5,16,2,0.56,98.19,7.28
2019,5,16,3,0.57,98.44,7.29
2019,5,16,4,0.6,98.62,7.42
2019,5,16,5,0.64,98.62,7.58
2019,5,16,6,0.66,98.25,7.86
2019,5,16,7,0.7,97.69,8.05
2019,5,16,8,0.76,96.56,7.93
2019,5,16,9,0.8,95.25,7.73
2019,5,16,10,0.83,93.06,7.8
2019,5,16,11,0.81,91.69,8.0
2019,5,16,12,0.82,90.81,8.15
2019,5,16,13,0.84,91.25,8.19
2019,5,16,14,0.84,91.44,8.28
2019,5,16,15,0.83,92.25,8.18
2019,5,16,16,0.79,93.56,7.97
2019,5,16,17,0.78,95.12,7.73
2019,5,16,18,0.76,96.25,7.58
2019,5,16,19,0.73,97.0,7.55
2019,5,16,20,0.72,97.25,7.58
2019,5,16,21,0.69,97.5,7.62
2019,5,16,22,0.66,97.69,7.69
2019,5,16,23,0.65,97.81,7.7
2019,5,17,0,0.62,97.94,7.65
2019,5,17,1,0.59,98.0,7.68
2019,5,17,2,0.56,97.94,7.66
2019,5,17,3,0.53,98.0,7.59
2019,5,17,4,0.51,98.12,7.49
2019,5,17,5,0.52,97.94,7.48
2019,5,17,6,0.51,97.12,7.75
2019,5,17,7,0.53,94.94,8.16
2019,5,17,8,0.5,88.19,9.29
2019,5,17,9,0.43,75.38,11.12
2019,5,17,10,0.42,61.75,13.31
2019,5,17,11,0.42,53.94,14.78
2019,5,17,12,0.45,50.75,15.55
2019,5,17,13,0.5,50.81,15.71
2019,5,17,14,0.52,52.69,15.48
2019,5,17,15,0.53,56.0,14.84
2019,5,17,16,0.53,61.5,13.72
2019,5,17,17,0.48,69.81,12.01
2019,5,17,18,0.36,80.12,10.28
2019,5,17,19,0.38,90.31,8.86
2019,5,17,20,0.37,94.69,8.27
2019,5,17,21,0.27,96.5,8.21
2019,5,17,22,0.22,98.5,7.89
2019,5,17,23,0.26,99.06,7.78
2019,5,18,0,0.3,99.38,7.71
2019,5,18,1,0.32,98.69,7.86
2019,5,18,2,0.31,96.5,8.08
2019,5,18,3,0.3,95.94,8.0
2019,5,18,4,0.26,95.69,7.79
2019,5,18,5,0.27,95.19,7.69
2019,5,18,6,0.35,93.0,7.76
2019,5,18,7,0.42,88.31,8.2
2019,5,18,8,0.47,84.94,8.75
2019,5,18,9,0.54,84.88,8.8
2019,5,18,10,0.62,87.0,8.78
2019,5,18,11,0.66,86.19,9.26
2019,5,18,12,0.67,85.25,9.69
2019,5,18,13,0.67,86.19,9.79
2019,5,18,14,0.61,89.5,9.5
2019,5,18,15,0.6,92.81,9.25
2019,5,18,16,0.6,95.56,9.06
2019,5,18,17,0.57,97.06,9.03
2019,5,18,18,0.55,97.94,9.07
2019,5,18,19,0.52,98.38,9.19
2019,5,18,20,0.46,98.62,9.37
2019,5,18,21,0.42,98.81,9.11
2019,5,18,22,0.41,99.0,8.42
2019,5,18,23,0.38,99.06,7.26
2019,5,19,0,0.33,98.69,6.66
2019,5,19,1,0.27,98.19,6.45
2019,5,19,2,0.23,98.0,6.4
2019,5,19,3,0.23,97.88,6.49
2019,5,19,4,0.28,98.06,6.61
2019,5,19,5,0.32,98.19,6.6
2019,5,19,6,0.25,97.88,6.46
2019,5,19,7,0.16,97.38,6.15
2019,5,19,8,0.09,96.38,6.24
2019,5,19,9,0.12,94.56,6.99
2019,5,19,10,0.21,90.75,8.15
2019,5,19,11,0.3,85.56,9.17
2019,5,19,12,0.35,82.0,9.75
2019,5,19,13,0.33,78.62,10.36
2019,5,19,14,0.27,74.81,10.98
2019,5,19,15,0.21,72.88,11.23
2019,5,19,16,0.11,74.25,10.98
2019,5,19,17,0.03,79.44,10.48
2019,5,19,18,0.11,90.06,9.76
2019,5,19,19,0.44,91.38,8.48
2019,5,19,20,0.57,91.81,7.74
2019,5,19,21,0.63,93.81,7.1
2019,5,19,22,0.65,94.5,6.83
2019,5,19,23,0.59,94.62,6.84
2019,5,20,0,0.46,94.38,6.93
2019,5,20,1,0.41,92.56,7.19
2019,5,20,2,0.48,91.25,7.23
2019,5,20,3,0.61,91.69,7.05
2019,5,20,4,0.63,93.81,6.66
2019,5,20,5,0.45,96.62,6.92
2019,5,20,6,0.29,92.88,8.17
2019,5,20,7,0.29,88.12,9.04
2019,5,20,8,0.29,80.62,10.15
2019,5,20,9,0.3,71.25,11.6
2019,5,20,10,0.36,64.0,13.11
2019,5,20,11,0.47,60.88,13.93
2019,5,20,12,0.54,60.75,14.13
2019,5,20,13,0.59,61.0,14.26
2019,5,20,14,0.63,62.88,13.84
2019,5,20,15,0.64,65.5,13.13
2019,5,20,16,0.63,69.69,12.04
2019,5,20,17,0.6,76.62,10.51
2019,5,20,18,0.51,86.5,9.08
2019,5,20,19,0.46,94.88,8.24
2019,5,20,20,0.46,97.38,8.23
2019,5,20,21,0.49,98.06,8.55
2019,5,20,22,0.52,98.31,8.83
2019,5,20,23,0.55,98.25,8.66
2019,5,21,0,0.58,98.19,8.12
2019,5,21,1,0.59,98.38,7.73
2019,5,21,2,0.59,98.62,7.73
2019,5,21,3,0.63,98.62,7.92
2019,5,21,4,0.66,98.75,8.08
2019,5,21,5,0.68,98.44,8.2
2019,5,21,6,0.72,97.81,8.25
2019,5,21,7,0.75,96.75,8.4
2019,5,21,8,0.79,94.62,8.67
2019,5,21,9,0.81,91.44,9.15
2019,5,21,10,0.81,87.62,9.75
2019,5,21,11,0.83,85.38,10.1
2019,5,21,12,0.84,84.81,10.19
2019,5,21,13,0.86,84.69,10.19
2019,5,21,14,0.87,85.44,9.98
2019,5,21,15,0.88,86.5,9.73
2019,5,21,16,0.88,89.06,9.3
2019,5,21,17,0.82,93.12,8.82
2019,5,21,18,0.81,95.44,8.68
2019,5,21,19,0.79,97.0,8.57
2019,5,21,20,0.74,97.44,8.61
2019,5,21,21,0.69,97.62,8.55
2019,5,21,22,0.65,97.38,8.38
2019,5,21,23,0.6,97.38,8.15
2019,5,22,0,0.58,97.56,7.94
2019,5,22,1,0.56,97.94,7.8
2019,5,22,2,0.55,98.44,7.6
2019,5,22,3,0.52,99.06,7.14
2019,5,22,4,0.5,100.0,6.07
2019,5,22,5,0.48,99.81,6.39
2019,5,22,6,0.44,94.0,7.99
2019,5,22,7,0.45,84.06,10.33
2019,5,22,8,0.45,66.62,13.3
2019,5,22,9,0.38,55.56,15.73
2019,5,22,10,0.35,49.62,17.62
2019,5,22,11,0.36,47.12,18.96
2019,5,22,12,0.38,47.06,19.8
2019,5,22,13,0.41,48.12,20.24
2019,5,22,14,0.45,51.12,20.15
2019,5,22,15,0.48,55.62,19.68
2019,5,22,16,0.48,61.44,18.95
2019,5,22,17,0.46,70.31,17.83
2019,5,22,18,0.48,85.38,15.77
2019,5,22,19,0.75,93.38,13.02
2019,5,22,20,0.78,94.56,11.95
2019,5,22,21,0.76,94.12,11.3
2019,5,22,22,0.73,93.25,10.65
2019,5,22,23,0.59,93.44,10.01
2019,5,23,0,0.57,92.38,9.75
2019,5,23,1,0.57,93.81,9.31
2019,5,23,2,0.56,95.25,8.95
2019,5,23,3,0.57,96.0,8.69
2019,5,23,4,0.57,95.62,8.63
2019,5,23,5,0.56,92.5,9.35
2019,5,23,6,0.49,80.69,11.83
2019,5,23,7,0.39,71.44,14.26
2019,5,23,8,0.39,62.19,16.47
2019,5,23,9,0.33,56.0,18.33
2019,5,23,10,0.27,51.56,19.89
2019,5,23,11,0.22,48.69,21.01
2019,5,23,12,0.18,47.25,21.67
2019,5,23,13,0.16,47.25,21.84
2019,5,23,14,0.15,49.06,21.53
2019,5,23,15,0.16,51.94,20.94
2019,5,23,16,0.18,57.88,19.87
2019,5,23,17,0.2,65.38,19.38
2019,5,23,18,0.31,77.12,17.55
2019,5,23,19,0.51,75.25,16.12
2019,5,23,20,0.65,77.38,14.98
2019,5,23,21,0.7,78.5,14.36
2019,5,23,22,0.56,78.5,14.08
2019,5,23,23,0.37,79.38,13.67
2019,5,24,0,0.48,81.88,12.94
2019,5,24,1,0.66,85.44,12.05
2019,5,24,2,0.79,89.0,11.23
2019,5,24,3,0.76,90.75,10.75
2019,5,24,4,0.65,91.44,10.48
2019,5,24,5,0.54,93.06,10.53
2019,5,24,6,0.15,88.75,12.62
2019,5,24,7,0.15,80.56,14.73
2019,5,24,8,0.18,74.88,16.4
2019,5,24,9,0.19,69.69,17.8
2019,5,24,10,0.21,65.38,19.07
2019,5,24,11,0.23,62.75,20.08
2019,5,24,12,0.27,62.25,20.43
2019,5,24,13,0.32,62.62,20.4
2019,5,24,14,0.36,64.0,20.01
2019,5,24,15,0.41,65.94,19.37
2019,5,24,16,0.44,68.62,18.49
2019,5,24,17,0.45,73.19,17.19
2019,5,24,18,0.43,82.12,15.23
2019,5,24,19,0.43,94.06,12.83
2019,5,24,20,0.46,97.12,11.65
2019,5,24,21,0.51,95.56,11.13
2019,5,24,22,0.56,96.88,10.28
2019,5,24,23,0.61,96.56,9.78
2019,5,25,0,0.66,94.62,9.5
2019,5,25,1,0.69,96.19,8.67
2019,5,25,2,0.69,94.69,8.28
2019,5,25,3,0.67,97.06,7.26
2019,5,25,4,0.66,96.31,6.97
2019,5,25,5,0.63,93.0,7.1
2019,5,25,6,0.52,85.56,8.65
2019,5,25,7,0.43,72.75,11.76
2019,5,25,8,0.33,66.88,14.38
2019,5,25,9,0.22,63.06,16.32
2019,5,25,10,0.15,58.0,17.83
2019,5,25,11,0.19,53.81,18.91
2019,5,25,12,0.25,52.5,19.17
2019,5,25,13,0.26,54.06,18.66
2019,5,25,14,0.3,58.69,17.56
2019,5,25,15,0.37,64.62,16.4
2019,5,25,16,0.4,71.38,15.08
2019,5,25,17,0.44,78.75,13.76
2019,5,25,18,0.5,86.19,12.35
2019,5,25,19,0.57,91.19,11.05
2019,5,25,20,0.71,91.44,10.03
2019,5,25,21,0.79,90.62,9.17
2019,5,25,22,0.84,92.06,8.32
2019,5,25,23,0.86,92.0,7.88
2019,5,26,0,0.87,92.94,7.54
2019,5,26,1,0.86,93.81,7.26
2019,5,26,2,0.84,94.62,6.82
2019,5,26,3,0.81,94.25,6.54
2019,5,26,4,0.79,93.69,6.33
2019,5,26,5,0.79,93.31,6.23
2019,5,26,6,0.79,91.75,6.33
2019,5,26,7,0.77,88.56,6.92
2019,5,26,8,0.71,82.94,7.97
2019,5,26,9,0.66,76.88,9.14
2019,5,26,10,0.57,71.25,10.49
2019,5,26,11,0.49,67.06,11.79
2019,5,26,12,0.4,63.44,12.94
2019,5,26,13,0.33,61.5,13.59
2019,5,26,14,0.28,60.25,13.93
2019,5,26,15,0.25,60.38,13.8
2019,5,26,16,0.24,61.81,13.4
2019,5,26,17,0.26,65.94,12.64
2019,5,26,18,0.38,86.44,11.37
2019,5,26,19,0.62,85.0,9.79
2019,5,26,20,0.73,89.25,8.87
2019,5,26,21,0.72,93.62,8.19
2019,5,26,22,0.63,97.56,7.64
2019,5,26,23,0.53,100.0,7.4
2019,5,27,0,0.44,100.0,7.27
2019,5,27,1,0.44,100.0,7.15
2019,5,27,2,0.4,100.0,7.24
2019,5,27,3,0.38,100.0,7.49
2019,5,27,4,0.38,100.0,7.72
2019,5,27,5,0.36,98.0,8.34
2019,5,27,6,0.34,92.19,9.59
2019,5,27,7,0.27,82.31,11.73
2019,5,27,8,0.18,72.12,14.05
2019,5,27,9,0.15,65.5,15.92
2019,5,27,10,0.17,62.12,17.09
2019,5,27,11,0.24,60.94,17.71
2019,5,27,12,0.32,61.62,17.92
2019,5,27,13,0.35,63.44,17.72
2019,5,27,14,0.4,64.5,17.62
2019,5,27,15,0.44,66.88,17.12
2019,5,27,16,0.46,69.0,16.65
2019,5,27,17,0.44,73.75,15.62
2019,5,27,18,0.44,83.12,13.94
2019,5,27,19,0.48,94.06,11.82
2019,5,27,20,0.51,97.88,10.67
2019,5,27,21,0.5,98.5,10.15
2019,5,27,22,0.48,99.0,9.75
2019,5,27,23,0.47,99.25,9.51
2019,5,28,0,0.46,99.44,9.33
2019,5,28,1,0.46,99.44,9.23
2019,5,28,2,0.48,99.38,9.22
2019,5,28,3,0.45,99.88,9.05
2019,5,28,4,0.44,99.94,8.96
2019,5,28,5,0.41,96.94,9.82
2019,5,28,6,0.32,87.69,12.64
2019,5,28,7,0.26,75.0,15.02
2019,5,28,8,0.27,62.5,17.37
2019,5,28,9,0.25,56.06,19.22
2019,5,28,10,0.21,50.75,20.96
2019,5,28,11,0.2,47.56,22.19
2019,5,28,12,0.28,46.69,22.76
2019,5,28,13,0.36,48.19,22.71
2019,5,28,14,0.43,50.5,22.26
2019,5,28,15,0.5,54.38,21.4
2019,5,28,16,0.52,59.81,20.14
2019,5,28,17,0.49,67.94,18.39
2019,5,28,18,0.44,80.94,15.93
2019,5,28,19,0.44,90.62,13.97
2019,5,28,20,0.43,93.06,13.29
2019,5,28,21,0.42,94.56,12.93
2019,5,28,22,0.43,94.56,12.9
2019,5,28,23,0.42,93.31,12.94
2019,5,29,0,0.42,91.31,13.0
2019,5,29,1,0.42,90.31,12.91
2019,5,29,2,0.61,89.25,12.82
2019,5,29,3,0.75,87.75,12.82
2019,5,29,4,0.87,85.38,12.82
2019,5,29,5,0.82,85.44,13.21
2019,5,29,6,0.34,85.38,15.61
2019,5,29,7,0.24,69.38,17.87
2019,5,29,8,0.21,59.69,20.27
2019,5,29,9,0.22,53.56,21.94
2019,5,29,10,0.26,50.12,23.0
2019,5,29,11,0.31,48.0,23.65
2019,5,29,12,0.39,47.94,23.69
2019,5,29,13,0.45,49.12,23.23
2019,5,29,14,0.49,50.94,22.53
2019,5,29,15,0.52,54.0,21.54
2019,5,29,16,0.54,59.44,20.01
2019,5,29,17,0.55,66.56,18.08
2019,5,29,18,0.53,77.38,15.66
2019,5,29,19,0.51,89.19,13.33
2019,5,29,20,0.51,93.94,12.2
2019,5,29,21,0.51,95.19,11.74
2019,5,29,22,0.5,95.81,11.43
2019,5,29,23,0.49,96.56,11.1
2019,5,30,0,0.47,97.88,10.63
2019,5,30,1,0.45,98.94,10.27
2019,5,30,2,0.53,98.12,10.2
2019,5,30,3,0.7,96.12,10.3
2019,5,30,4,0.78,94.25,10.44
2019,5,30,5,0.62,94.0,11.11
2019,5,30,6,0.33,91.69,13.63
2019,5,30,7,0.24,83.62,15.52
2019,5,30,8,0.16,64.5,18.05
2019,5,30,9,0.13,53.56,19.82
2019,5,30,10,0.11,47.5,21.05
2019,5,30,11,0.11,43.5,21.97
2019,5,30,12,0.1,41.44,22.62
2019,5,30,13,0.09,41.62,22.91
2019,5,30,14,0.05,43.94,22.72
2019,5,30,15,0.01,47.81,22.15
2019,5,30,16,0.06,53.38,21.25
2019,5,30,17,0.11,58.44,20.97
2019,5,30,18,0.15,67.88,18.95
2019,5,30,19,0.48,73.19,16.63
2019,5,30,20,0.67,84.62,14.84
2019,5,30,21,0.57,90.25,14.21
2019,5,30,22,0.55,91.75,13.8
2019,5,30,23,0.56,93.06,13.2
2019,5,31,0,0.58,93.69,12.78
2019,5,31,1,0.66,92.88,12.57
2019,5,31,2,0.75,92.0,12.34
2019,5,31,3,0.79,91.25,12.12
2019,5,31,4,0.82,90.19,11.89
2019,5,31,5,0.63,91.0,12.67
2019,5,31,6,0.3,87.81,15.7
2019,5,31,7,0.23,74.56,18.12
2019,5,31,8,0.23,61.94,20.44
2019,5,31,9,0.19,53.62,22.73
2019,5,31,10,0.14,48.12,24.37
2019,5,31,11,0.11,45.06,25.4
2019,5,31,12,0.09,43.56,25.95
2019,5,31,13,0.11,43.31,26.08
2019,5,31,14,0.16,44.31,25.83
2019,5,31,15,0.22,47.31,25.12
2019,5,31,16,0.28,50.12,25.0
2019,5,31,17,0.28,51.5,24.45
2019,5,31,18,0.36,65.44,21.64
2019,5,31,19,0.56,67.25,19.68
2019,5,31,20,0.68,70.81,18.29
2019,5,31,21,0.76,72.75,17.38
2019,5,31,22,0.81,72.12,16.87
2019,5,31,23,0.95,70.62,16.63
2019,6,1,0,0.99,71.5,16.34
2019,6,1,1,0.89,77.44,15.7
2019,6,1,2,0.78,82.25,14.73
2019,6,1,3,0.6,84.56,14.27
2019,6,1,4,0.59,87.94,13.94
2019,6,1,5,0.47,88.88,14.92
2019,6,1,6,0.29,79.88,17.89
2019,6,1,7,0.21,71.31,20.23
2019,6,1,8,0.21,61.25,22.64
2019,6,1,9,0.16,51.5,24.86
2019,6,1,10,0.1,45.75,26.32
2019,6,1,11,0.08,42.5,27.24
2019,6,1,12,0.12,41.19,27.76
2019,6,1,13,0.15,41.38,27.86
2019,6,1,14,0.17,42.69,27.55
2019,6,1,15,0.2,45.19,26.94
2019,6,1,16,0.21,47.25,26.62
2019,6,1,17,0.24,49.56,25.72
2019,6,1,18,0.29,61.88,22.74
2019,6,1,19,0.57,79.31,19.18
2019,6,1,20,0.61,82.75,17.73
2019,6,1,21,0.65,83.06,17.15
2019,6,1,22,0.67,80.19,17.08
2019,6,1,23,0.55,77.06,17.1
2019,6,2,0,0.48,75.44,16.9
2019,6,2,1,0.51,75.25,16.49
2019,6,2,2,0.6,76.81,15.85
2019,6,2,3,0.65,78.62,15.21
2019,6,2,4,0.66,79.81,14.76
2019,6,2,5,0.55,81.75,15.17
2019,6,2,6,0.14,82.81,17.86
2019,6,2,7,0.12,68.69,21.87
2019,6,2,8,0.18,58.06,24.66
2019,6,2,9,0.19,50.5,27.34
2019,6,2,10,0.18,45.5,29.51
2019,6,2,11,0.17,43.06,30.76
2019,6,2,12,0.2,39.75,31.48
2019,6,2,13,0.19,42.12,26.5
2019,6,2,14,0.25,45.0,25.33
2019,6,2,15,0.27,47.62,24.73
2019,6,2,16,0.3,51.88,23.76
2019,6,2,17,0.32,58.88,22.25
2019,6,2,18,0.34,70.94,19.76
2019,6,2,19,0.34,85.0,16.92
2019,6,2,20,0.34,90.62,15.43
2019,6,2,21,0.31,93.56,14.6
2019,6,2,22,0.3,95.0,14.09
2019,6,2,23,0.42,94.69,13.73
2019,6,3,0,0.61,92.5,13.58
2019,6,3,1,0.65,91.12,13.68
2019,6,3,2,0.73,88.81,13.64
2019,6,3,3,0.78,87.0,13.67
2019,6,3,4,0.73,87.88,13.32
2019,6,3,5,0.46,90.06,14.05
2019,6,3,6,0.27,83.69,17.44
2019,6,3,7,0.15,55.44,21.4
2019,6,3,8,0.07,46.62,23.82
2019,6,3,9,0.04,42.0,25.55
2019,6,3,10,0.08,39.94,26.64
2019,6,3,11,0.15,38.62,27.41
2019,6,3,12,0.23,38.38,27.77
2019,6,3,13,0.29,40.0,27.5
2019,6,3,14,0.33,42.81,27.01
2019,6,3,15,0.37,46.38,26.1
2019,6,3,16,0.41,51.0,24.75
2019,6,3,17,0.45,58.5,22.8
2019,6,3,18,0.45,70.62,20.14
2019,6,3,19,0.48,85.12,17.08
2019,6,3,20,0.51,90.25,15.68
2019,6,3,21,0.52,92.56,15.1
2019,6,3,22,0.53,94.31,14.57
2019,6,3,23,0.55,95.06,14.12
2019,6,4,0,0.57,94.88,13.83
2019,6,4,1,0.59,93.94,13.73
2019,6,4,2,0.58,92.75,13.78
2019,6,4,3,0.56,91.25,13.8
2019,6,4,4,0.52,89.62,13.76
2019,6,4,5,0.49,86.44,14.79
2019,6,4,6,0.39,79.31,17.9
2019,6,4,7,0.27,63.0,21.19
2019,6,4,8,0.21,51.94,24.35
2019,6,4,9,0.17,44.75,26.51
2019,6,4,10,0.2,40.62,27.8
2019,6,4,11,0.23,37.5,28.58
2019,6,4,12,0.27,36.0,29.08
2019,6,4,13,0.3,35.56,29.08
2019,6,4,14,0.33,36.0,28.72
2019,6,4,15,0.35,36.88,28.25
2019,6,4,16,0.38,38.69,27.6
2019,6,4,17,0.39,41.88,26.47
2019,6,4,18,0.43,58.5,22.8
2019,6,4,19,0.6,79.69,18.72
2019,6,4,20,0.68,83.19,17.27
2019,6,4,21,0.71,83.94,16.71
2019,6,4,22,0.78,83.69,16.58
2019,6,4,23,0.88,82.31,16.73
2019,6,5,0,0.97,80.0,16.93
2019,6,5,1,1.04,77.25,17.15
2019,6,5,2,1.06,75.88,17.1
2019,6,5,3,1.06,76.12,16.75
2019,6,5,4,1.06,76.0,16.43
2019,6,5,5,0.9,77.38,16.92
2019,6,5,6,0.42,72.75,19.73
2019,6,5,7,0.32,55.56,22.76
2019,6,5,8,0.27,45.88,25.85
2019,6,5,9,0.28,38.5,26.88
2019,6,5,10,0.33,38.25,26.8
2019,6,5,11,0.38,39.06,26.96
2019,6,5,12,0.43,39.12,27.11
2019,6,5,13,0.46,39.62,26.84
2019,6,5,14,0.52,40.94,26.27
2019,6,5,15,0.58,43.25,25.27
2019,6,5,16,0.62,47.31,23.77
2019,6,5,17,0.65,53.81,21.69
2019,6,5,18,0.65,64.31,18.94
2019,6,5,19,0.64,77.88,16.05
2019,6,5,20,0.64,85.75,14.15
2019,6,5,21,0.64,86.94,13.17
2019,6,5,22,0.66,86.75,12.59
2019,6,5,23,0.69,85.62,12.29
2019,6,6,0,0.72,84.81,11.98
2019,6,6,1,0.73,84.44,11.66
2019,6,6,2,0.73,83.88,11.48
2019,6,6,3,0.74,82.31,11.51
2019,6,6,4,0.75,81.25,11.58
2019,6,6,5,0.75,79.81,11.82
2019,6,6,6,0.74,72.19,12.89
2019,6,6,7,0.74,62.19,14.23
2019,6,6,8,0.74,54.06,15.5
2019,6,6,9,0.72,48.94,16.55
2019,6,6,10,0.71,46.75,17.45
2019,6,6,11,0.72,46.62,18.07
2019,6,6,12,0.75,47.06,18.26
2019,6,6,13,0.8,47.81,18.03
2019,6,6,14,0.86,48.94,17.54
2019,6,6,15,0.92,51.38,16.58
2019,6,6,16,0.93,55.56,15.22
2019,6,6,17,0.91,62.38,13.55
2019,6,6,18,0.89,70.94,11.79
2019,6,6,19,0.85,80.81,10.08
2019,6,6,20,0.86,85.5,9.3
2019,6,6,21,0.83,87.62,8.83
2019,6,6,22,0.81,88.5,8.39
2019,6,6,23,0.8,88.12,8.03
2019,6,7,0,0.78,87.81,7.69
2019,6,7,1,0.79,88.06,7.36
2019,6,7,2,0.78,88.0,7.1
2019,6,7,3,0.78,87.5,6.88
2019,6,7,4,0.77,86.56,6.64
2019,6,7,5,0.75,82.19,6.86
2019,6,7,6,0.73,69.5,8.6
2019,6,7,7,0.7,53.88,11.39
2019,6,7,8,0.63,43.38,14.0
2019,6,7,9,0.55,37.31,16.14
2019,6,7,10,0.51,33.94,17.8
2019,6,7,11,0.5,32.31,19.05
2019,6,7,12,0.51,31.94,19.92
2019,6,7,13,0.54,32.38,20.48
2019,6,7,14,0.52,33.06,20.84
2019,6,7,15,0.48,34.25,20.85
2019,6,7,16,0.46,37.31,20.26
2019,6,7,17,0.45,42.44,19.08
2019,6,7,18,0.45,56.81,16.83
2019,6,7,19,0.5,73.12,13.14
2019,6,7,20,0.57,74.0,11.89
2019,6,7,21,0.59,68.94,11.72
2019,6,7,22,0.56,68.5,11.28
2019,6,7,23,0.56,69.44,10.61
2019,6,8,0,0.58,68.56,10.23
2019,6,8,1,0.61,63.88,10.48
2019,6,8,2,0.6,60.44,10.48
2019,6,8,3,0.61,58.25,10.14
2019,6,8,4,0.6,57.88,9.83
2019,6,8,5,0.58,57.38,10.44
2019,6,8,6,0.52,51.44,12.75
2019,6,8,7,0.46,47.0,15.01
2019,6,8,8,0.46,39.81,17.34
2019,6,8,9,0.46,32.81,19.38
2019,6,8,10,0.45,28.62,21.01
2019,6,8,11,0.43,26.31,22.42
2019,6,8,12,0.4,25.5,23.44
2019,6,8,13,0.39,25.62,24.03
2019,6,8,14,0.39,27.38,24.13
2019,6,8,15,0.4,32.12,23.09
2019,6,8,16,0.42,41.88,21.16
2019,6,8,17,0.43,52.44,19.37
2019,6,8,18,0.45,60.94,17.4
2019,6,8,19,0.45,66.81,15.69
2019,6,8,20,0.44,68.62,14.9
2019,6,8,21,0.45,70.81,13.83
2019,6,8,22,0.46,70.69,13.35
2019,6,8,23,0.47,70.88,12.94
2019,6,9,0,0.47,69.62,12.71
2019,6,9,1,0.51,65.0,12.83
2019,6,9,2,0.52,58.75,13.35
2019,6,9,3,0.52,56.19,13.3
2019,6,9,4,0.52,56.25,12.72
2019,6,9,5,0.52,54.69,13.35
2019,6,9,6,0.49,49.62,16.01
2019,6,9,7,0.48,43.38,18.83
2019,6,9,8,0.44,38.56,21.51
2019,6,9,9,0.39,32.31,24.51
