YEAR,MO,DY,HR,WS2M,RH2M,T2M
2019,1,2,3,0.92,65.88,3.52
2019,1,2,4,0.82,68.69,3.73
2019,1,2,5,0.67,71.0,3.65
2019,1,2,6,0.56,72.12,3.48
2019,1,2,7,0.46,72.25,3.4
2019,1,2,8,0.36,71.44,4.63
2019,1,2,9,0.54,59.88,6.76
2019,1,2,10,0.46,42.69,9.95
2019,1,2,11,0.64,37.19,11.63
2019,1,2,12,1.07,36.56,12.4
2019,1,2,13,1.43,37.19,12.66
2019,1,2,14,1.43,38.56,12.55
2019,1,2,15,1.0,45.94,11.73
2019,1,2,16,0.82,57.56,9.15
2019,1,2,17,0.96,54.0,7.68
2019,1,2,18,1.03,56.56,6.75
2019,1,2,19,1.15,60.56,5.9
2019,1,2,20,1.21,64.25,5.34
2019,1,2,21,1.24,65.56,4.74
2019,1,2,22,1.28,65.69,4.1
2019,1,2,23,1.27,66.25,3.65
2019,1,3,0,1.24,69.19,3.33
2019,1,3,1,1.28,72.25,2.4
2019,1,3,2,1.3,75.25,1.61
2019,1,3,3,1.27,75.88,1.36
2019,1,3,4,1.25,76.69,1.16
2019,1,3,5,1.22,78.44,0.98
2019,1,3,6,1.18,79.0,1.04
2019,1,3,7,1.19,78.56,0.92
2019,1,3,8,1.1,76.75,3.7
2019,1,3,9,1.57,62.12,6.33
2019,1,3,10,1.58,52.81,9.31
2019,1,3,11,1.59,45.12,11.73
2019,1,3,12,1.5,42.81,12.98
2019,1,3,13,1.43,42.44,13.5
2019,1,3,14,0.95,48.38,12.76
2019,1,3,15,0.69,68.06,10.94
2019,1,3,16,0.97,68.38,8.58
2019,1,3,17,1.17,66.5,6.68
2019,1,3,18,1.18,68.5,5.78
2019,1,3,19,1.25,70.31,4.95
2019,1,3,20,1.3,71.75,4.31
2019,1,3,21,1.33,73.5,3.74
2019,1,3,22,1.26,76.06,3.65
2019,1,3,23,1.18,77.81,3.89
2019,1,4,0,1.16,78.44,3.83
2019,1,4,1,1.17,78.62,3.62
2019,1,4,2,1.25,77.44,3.13
2019,1,4,3,1.31,75.94,2.72
2019,1,4,4,1.33,76.19,2.41
2019,1,4,5,1.35,77.31,2.1
2019,1,4,6,1.36,78.44,1.94
2019,1,4,7,1.25,81.19,2.32
2019,1,4,8,1.06,80.31,5.14
2019,1,4,9,1.81,65.0,8.18
2019,1,4,10,1.93,63.25,11.18
2019,1,4,11,2.16,60.88,13.31
2019,1,4,12,2.15,57.44,14.56
2019,1,4,13,2.07,54.88,15.15
2019,1,4,14,1.93,53.94,15.18
2019,1,4,15,1.14,63.56,14.22
2019,1,4,16,0.88,72.44,11.18
2019,1,4,17,1.06,74.19,9.15
2019,1,4,18,1.1,83.25,7.77
2019,1,4,19,1.15,93.31,6.68
2019,1,4,20,1.07,100.0,6.23
2019,1,4,21,1.1,100.0,5.91
2019,1,4,22,1.25,100.0,6.4
2019,1,4,23,1.39,100.0,6.95
2019,1,5,0,1.46,100.0,7.18
2019,1,5,1,1.41,100.0,7.23
2019,1,5,2,1.5,100.0,7.11
2019,1,5,3,1.76,100.0,7.17
2019,1,5,4,2.5,99.88,7.65
2019,1,5,5,3.27,95.88,8.23
2019,1,5,6,3.83,94.81,8.44
2019,1,5,7,4.52,93.94,8.73
2019,1,5,8,5.09,91.75,9.51
2019,1,5,9,5.37,89.62,10.35
2019,1,5,10,5.75,87.25,11.21
2019,1,5,11,6.17,84.62,11.86
2019,1,5,12,6.31,81.12,12.65
2019,1,5,13,6.46,77.06,12.96
2019,1,5,14,6.12,82.5,12.58
2019,1,5,15,5.1,89.75,11.93
2019,1,5,16,4.17,93.25,11.13
2019,1,5,17,3.66,93.5,10.4
2019,1,5,18,3.3,91.88,9.47
2019,1,5,19,2.41,93.38,8.73
2019,1,5,20,1.63,97.19,7.53
2019,1,5,21,1.44,99.62,6.55
2019,1,5,22,1.31,100.0,5.87
2019,1,5,23,1.2,100.0,5.3
2019,1,6,0,1.22,100.0,4.96
2019,1,6,1,1.23,100.0,4.75
2019,1,6,2,1.24,100.0,4.5
2019,1,6,3,1.29,100.0,4.51
2019,1,6,4,1.47,99.44,5.26
2019,1,6,5,1.92,97.81,6.02
2019,1,6,6,2.53,96.5,6.84
2019,1,6,7,3.1,96.62,7.18
2019,1,6,8,3.7,96.31,7.56
2019,1,6,9,4.38,94.56,8.21
2019,1,6,10,5.28,91.81,8.85
2019,1,6,11,5.79,89.81,9.44
2019,1,6,12,5.89,88.62,9.73
2019,1,6,13,5.65,90.12,10.04
2019,1,6,14,5.2,91.62,10.71
2019,1,6,15,5.03,93.31,11.23
2019,1,6,16,5.15,94.88,11.4
2019,1,6,17,5.29,95.69,11.49
2019,1,6,18,5.73,95.44,11.77
2019,1,6,19,5.81,95.19,12.21
2019,1,6,20,5.21,96.12,12.58
2019,1,6,21,4.46,96.62,12.76
2019,1,6,22,3.54,96.81,12.63
2019,1,6,23,2.73,97.44,11.66
2019,1,7,0,2.41,96.38,10.19
2019,1,7,1,1.82,95.5,9.25
2019,1,7,2,1.69,95.06,8.91
2019,1,7,3,1.37,95.31,8.51
2019,1,7,4,1.2,95.19,8.08
2019,1,7,5,1.07,94.56,7.81
2019,1,7,6,0.96,95.56,7.02
2019,1,7,7,0.94,96.44,6.71
2019,1,7,8,1.37,92.12,8.97
2019,1,7,9,2.19,85.06,10.71
2019,1,7,10,2.36,75.5,12.63
2019,1,7,11,2.56,67.19,14.4
2019,1,7,12,2.66,63.69,15.59
2019,1,7,13,2.6,62.88,16.21
2019,1,7,14,2.46,64.12,16.3
2019,1,7,15,1.65,72.06,15.55
2019,1,7,16,0.86,87.12,12.8
2019,1,7,17,1.0,89.56,11.25
2019,1,7,18,1.06,91.5,10.79
2019,1,7,19,1.07,92.5,10.37
2019,1,7,20,1.07,93.06,10.15
2019,1,7,21,1.11,93.25,9.95
2019,1,7,22,1.17,93.25,9.83
2019,1,7,23,1.27,93.19,9.87
2019,1,8,0,1.52,93.31,10.19
2019,1,8,1,1.55,94.75,10.32
2019,1,8,2,1.57,96.88,10.25
2019,1,8,3,1.63,98.19,10.28
2019,1,8,4,1.49,99.88,10.16
2019,1,8,5,1.43,100.0,10.05
2019,1,8,6,1.34,100.0,10.11
2019,1,8,7,1.45,98.31,10.66
2019,1,8,8,1.97,95.69,11.76
2019,1,8,9,2.54,94.44,12.58
2019,1,8,10,2.99,93.56,13.23
2019,1,8,11,3.16,92.25,13.93
2019,1,8,12,3.07,90.12,14.51
2019,1,8,13,3.22,87.94,14.83
2019,1,8,14,2.95,88.75,14.51
2019,1,8,15,2.59,90.25,13.84
2019,1,8,16,1.99,94.88,12.62
2019,1,8,17,2.04,100.0,10.86
2019,1,8,18,2.5,99.38,10.85
2019,1,8,19,2.48,99.44,10.52
2019,1,8,20,2.85,97.12,10.9
2019,1,8,21,3.36,95.19,11.26
2019,1,8,22,4.34,92.25,11.68
2019,1,8,23,4.89,90.94,11.91
2019,1,9,0,4.97,90.94,12.05
2019,1,9,1,4.75,91.56,12.05
2019,1,9,2,4.37,92.31,12.06
2019,1,9,3,3.91,93.44,12.13
2019,1,9,4,3.35,94.56,12.25
2019,1,9,5,3.07,94.88,12.28
2019,1,9,6,2.38,95.56,11.59
2019,1,9,7,1.96,96.94,11.11
2019,1,9,8,2.1,95.75,11.81
2019,1,9,9,2.27,94.12,12.54
2019,1,9,10,2.34,91.75,13.2
2019,1,9,11,2.64,87.06,13.73
2019,1,9,12,2.77,83.25,14.0
2019,1,9,13,2.74,80.81,14.08
2019,1,9,14,2.4,81.31,13.92
2019,1,9,15,1.4,87.75,13.3
2019,1,9,16,0.81,94.75,11.68
2019,1,9,17,1.02,100.0,9.6
2019,1,9,18,1.06,100.0,9.0
2019,1,9,19,1.1,100.0,8.82
2019,1,9,20,1.13,100.0,8.59
2019,1,9,21,1.12,100.0,8.49
2019,1,9,22,1.05,100.0,8.58
2019,1,9,23,0.91,100.0,8.55
2019,1,10,0,0.74,100.0,8.75
2019,1,10,1,0.71,100.0,8.46
2019,1,10,2,0.71,100.0,8.04
2019,1,10,3,0.72,100.0,7.68
2019,1,10,4,0.72,100.0,7.4
2019,1,10,5,0.82,100.0,7.1
2019,1,10,6,1.01,100.0,6.65
2019,1,10,7,1.05,100.0,6.14
2019,1,10,8,1.21,97.56,8.66
2019,1,10,9,1.43,93.94,10.35
2019,1,10,10,1.61,89.69,11.55
2019,1,10,11,1.54,79.88,13.23
2019,1,10,12,1.33,68.06,14.96
2019,1,10,13,1.45,62.44,15.67
2019,1,10,14,1.26,61.12,15.69
2019,1,10,15,0.8,68.88,14.83
2019,1,10,16,0.57,73.38,13.2
2019,1,10,17,0.31,67.62,12.55
2019,1,10,18,0.59,73.5,11.2
2019,1,10,19,1.12,84.75,9.03
2019,1,10,20,1.22,94.81,7.39
2019,1,10,21,1.18,98.81,6.84
2019,1,10,22,1.17,99.75,6.66
2019,1,10,23,1.19,100.0,6.33
2019,1,11,0,1.21,100.0,6.28
2019,1,11,1,1.19,100.0,6.33
2019,1,11,2,1.12,100.0,6.27
2019,1,11,3,1.08,100.0,6.3
2019,1,11,4,1.11,100.0,6.35
2019,1,11,5,1.18,100.0,6.51
2019,1,11,6,1.32,100.0,6.73
2019,1,11,7,1.52,100.0,6.83
2019,1,11,8,2.86,86.75,9.69
2019,1,11,9,3.35,77.88,11.98
2019,1,11,10,3.48,71.31,13.9
2019,1,11,11,3.46,68.81,15.28
2019,1,11,12,3.33,68.19,16.35
2019,1,11,13,3.34,66.38,16.92
2019,1,11,14,3.19,65.88,16.6
2019,1,11,15,2.31,73.0,15.08
2019,1,11,16,1.68,83.06,13.19
2019,1,11,17,1.79,88.0,11.98
2019,1,11,18,1.95,91.38,11.65
2019,1,11,19,1.64,95.0,11.3
2019,1,11,20,1.45,96.62,11.19
2019,1,11,21,1.2,98.06,10.85
2019,1,11,22,1.01,98.88,10.39
2019,1,11,23,0.95,98.75,10.14
2019,1,12,0,0.84,98.44,10.05
2019,1,12,1,0.77,98.19,9.85
2019,1,12,2,0.78,97.88,9.67
2019,1,12,3,0.79,97.75,9.4
2019,1,12,4,0.84,98.12,8.94
2019,1,12,5,0.89,98.62,8.36
2019,1,12,6,1.01,99.88,7.34
2019,1,12,7,1.04,100.0,7.05
2019,1,12,8,1.71,93.94,9.83
2019,1,12,9,2.15,87.12,11.67
2019,1,12,10,2.58,77.06,13.4
2019,1,12,11,2.98,68.5,14.54
2019,1,12,12,3.28,63.0,15.15
2019,1,12,13,3.35,61.06,15.41
2019,1,12,14,3.07,62.19,15.07
2019,1,12,15,2.11,68.56,14.22
2019,1,12,16,1.0,84.0,12.25
2019,1,12,17,0.99,89.25,10.33
2019,1,12,18,1.03,93.44,9.32
2019,1,12,19,1.01,100.0,8.11
2019,1,12,20,1.04,100.0,7.4
2019,1,12,21,1.03,100.0,6.89
2019,1,12,22,1.06,100.0,6.47
2019,1,12,23,1.09,100.0,6.2
2019,1,13,0,1.13,100.0,5.87
2019,1,13,1,1.14,100.0,5.63
2019,1,13,2,1.13,100.0,5.51
2019,1,13,3,1.16,100.0,5.63
2019,1,13,4,1.17,100.0,5.75
2019,1,13,5,1.14,100.0,5.73
2019,1,13,6,1.15,100.0,5.3
2019,1,13,7,1.15,100.0,4.95
2019,1,13,8,1.69,93.19,8.33
2019,1,13,9,2.41,82.94,10.82
2019,1,13,10,3.04,71.56,13.3
2019,1,13,11,3.38,64.75,14.59
2019,1,13,12,3.43,60.69,15.14
2019,1,13,13,3.27,59.12,15.31
2019,1,13,14,2.75,60.56,15.09
2019,1,13,15,1.48,72.44,14.01
2019,1,13,16,1.12,82.75,11.48
2019,1,13,17,1.23,84.88,9.64
2019,1,13,18,1.28,85.31,9.04
2019,1,13,19,1.32,85.81,8.55
2019,1,13,20,1.38,86.5,8.22
2019,1,13,21,1.41,87.0,7.97
2019,1,13,22,1.43,86.38,8.02
2019,1,13,23,1.5,86.31,7.93
2019,1,14,0,1.6,85.88,7.68
2019,1,14,1,1.61,84.94,7.17
2019,1,14,2,1.58,82.94,6.8
2019,1,14,3,1.55,81.12,6.61
2019,1,14,4,1.8,76.75,6.89
2019,1,14,5,1.86,75.62,6.96
2019,1,14,6,1.67,79.44,6.87
2019,1,14,7,1.69,82.0,7.19
2019,1,14,8,2.13,81.12,8.43
2019,1,14,9,3.21,77.12,9.69
2019,1,14,10,3.92,74.0,10.63
2019,1,14,11,4.19,70.5,11.65
2019,1,14,12,4.61,65.81,12.64
2019,1,14,13,4.48,63.75,12.9
2019,1,14,14,3.86,66.69,12.4
2019,1,14,15,3.66,71.75,11.49
2019,1,14,16,3.58,78.12,10.12
2019,1,14,17,3.22,85.25,8.73
2019,1,14,18,3.03,90.69,7.76
2019,1,14,19,2.63,93.88,7.19
2019,1,14,20,2.09,96.62,6.8
2019,1,14,21,2.21,95.12,7.23
2019,1,14,22,2.12,94.19,7.62
2019,1,14,23,2.23,94.62,7.74
2019,1,15,0,2.39,94.38,7.92
2019,1,15,1,2.54,94.0,8.0
2019,1,15,2,2.76,93.56,8.03
2019,1,15,3,3.0,92.94,8.18
2019,1,15,4,3.08,93.19,8.26
2019,1,15,5,3.15,93.62,8.21
2019,1,15,6,3.37,93.25,8.34
2019,1,15,7,3.53,93.0,8.46
2019,1,15,8,3.81,92.12,8.9
2019,1,15,9,3.7,90.06,9.95
2019,1,15,10,4.37,84.31,11.63
2019,1,15,11,5.15,79.06,12.8
2019,1,15,12,5.1,77.62,13.08
2019,1,15,13,4.61,79.06,12.93
2019,1,15,14,4.29,81.56,12.62
2019,1,15,15,4.13,84.88,11.89
2019,1,15,16,4.01,89.06,10.87
2019,1,15,17,3.74,91.56,10.48
2019,1,15,18,3.17,94.06,10.76
2019,1,15,19,3.22,96.0,11.22
2019,1,15,20,3.6,97.12,11.33
2019,1,15,21,3.37,97.5,11.08
2019,1,15,22,3.44,96.56,11.23
2019,1,15,23,2.76,96.81,10.96
2019,1,16,0,1.9,98.31,10.24
2019,1,16,1,1.75,98.44,9.87
2019,1,16,2,1.77,98.19,9.66
2019,1,16,3,2.32,96.5,9.89
2019,1,16,4,2.86,95.75,9.98
2019,1,16,5,2.76,96.25,9.74
2019,1,16,6,3.17,95.69,9.9
2019,1,16,7,3.67,94.75,10.23
2019,1,16,8,4.02,94.12,10.9
2019,1,16,9,4.32,93.75,11.56
2019,1,16,10,5.31,89.38,13.25
2019,1,16,11,5.95,85.31,14.05
2019,1,16,12,6.24,84.75,14.14
2019,1,16,13,6.68,85.12,13.96
2019,1,16,14,6.81,86.81,13.73
2019,1,16,15,6.85,88.44,13.55
2019,1,16,16,7.12,88.62,13.58
2019,1,16,17,7.32,88.25,13.79
2019,1,16,18,7.15,89.38,13.94
2019,1,16,19,7.24,91.06,14.06
2019,1,16,20,6.67,92.88,14.12
2019,1,16,21,5.15,95.38,13.8
2019,1,16,22,5.04,94.56,13.23
2019,1,16,23,4.69,93.12,11.72
2019,1,17,0,4.14,93.06,10.92
2019,1,17,1,3.94,92.94,10.57
2019,1,17,2,3.7,93.12,10.66
2019,1,17,3,3.21,94.19,10.62
2019,1,17,4,2.79,96.0,10.63
2019,1,17,5,2.59,97.56,10.65
2019,1,17,6,3.11,95.12,11.08
2019,1,17,7,3.48,94.94,11.43
2019,1,17,8,3.97,94.38,12.36
2019,1,17,9,4.36,90.44,13.34
2019,1,17,10,4.74,81.12,13.85
2019,1,17,11,4.74,73.75,14.15
2019,1,17,12,4.46,72.12,13.78
2019,1,17,13,4.12,75.62,13.44
2019,1,17,14,3.77,79.38,13.23
2019,1,17,15,3.14,84.25,12.76
2019,1,17,16,2.05,91.31,11.52
2019,1,17,17,1.28,100.0,9.18
2019,1,17,18,1.12,100.0,8.56
2019,1,17,19,1.15,100.0,9.17
2019,1,17,20,0.95,100.0,9.05
2019,1,17,21,0.95,100.0,8.9
2019,1,17,22,0.98,100.0,8.68
2019,1,17,23,0.95,100.0,8.65
2019,1,18,0,1.01,99.69,8.68
2019,1,18,1,1.02,99.88,8.58
2019,1,18,2,1.0,99.19,8.64
2019,1,18,3,0.95,98.44,8.74
2019,1,18,4,0.93,97.88,8.74
2019,1,18,5,0.89,97.06,8.83
2019,1,18,6,0.89,96.5,8.68
2019,1,18,7,0.81,96.12,8.74
2019,1,18,8,1.01,94.56,10.33
2019,1,18,9,1.31,86.31,12.12
2019,1,18,10,1.37,70.38,14.08
2019,1,18,11,1.33,61.06,15.23
2019,1,18,12,1.38,57.19,16.06
2019,1,18,13,1.35,56.06,16.55
2019,1,18,14,1.27,57.0,16.61
2019,1,18,15,0.98,63.88,16.03
2019,1,18,16,0.76,72.62,14.3
2019,1,18,17,0.7,67.19,13.14
2019,1,18,18,0.57,63.25,13.4
2019,1,18,19,0.63,64.62,12.92
2019,1,18,20,0.67,69.69,11.97
2019,1,18,21,0.77,71.62,11.86
2019,1,18,22,0.79,74.0,11.78
2019,1,18,23,0.8,77.06,11.49
2019,1,19,0,0.83,81.56,11.03
2019,1,19,1,0.87,84.12,10.59
2019,1,19,2,0.91,84.38,10.35
2019,1,19,3,0.98,82.62,10.05
2019,1,19,4,1.01,81.38,9.87
2019,1,19,5,1.02,80.38,9.84
2019,1,19,6,1.03,79.62,9.86
2019,1,19,7,0.97,80.19,10.12
2019,1,19,8,0.73,84.31,12.12
2019,1,19,9,1.03,73.06,13.82
2019,1,19,10,0.86,68.62,15.42
2019,1,19,11,0.59,68.19,17.67
2019,1,19,12,0.49,66.94,18.8
2019,1,19,13,0.59,65.25,19.37
2019,1,19,14,0.76,65.94,19.26
2019,1,19,15,0.7,72.06,18.56
2019,1,19,16,0.79,82.06,16.27
2019,1,19,17,1.03,88.31,13.66
2019,1,19,18,0.97,91.81,13.02
2019,1,19,19,0.75,90.56,13.19
2019,1,19,20,0.47,88.06,13.58
2019,1,19,21,0.38,89.75,13.23
2019,1,19,22,0.79,95.44,12.15
2019,1,19,23,1.01,100.0,11.11
2019,1,20,0,1.06,100.0,10.53
2019,1,20,1,1.15,100.0,10.47
2019,1,20,2,1.28,100.0,10.76
2019,1,20,3,1.44,100.0,10.9
2019,1,20,4,1.53,100.0,10.88
2019,1,20,5,1.66,100.0,10.92
2019,1,20,6,1.77,100.0,10.94
2019,1,20,7,2.07,99.81,11.1
2019,1,20,8,3.08,95.56,12.62
2019,1,20,9,3.2,93.94,13.42
2019,1,20,10,3.18,94.06,13.91
2019,1,20,11,3.44,93.06,14.27
2019,1,20,12,4.12,91.0,14.16
2019,1,20,13,4.67,87.62,13.4
2019,1,20,14,4.73,84.31,12.69
2019,1,20,15,4.58,84.69,11.83
2019,1,20,16,4.03,88.75,10.69
2019,1,20,17,3.95,91.75,9.42
2019,1,20,18,4.03,92.88,8.71
2019,1,20,19,4.48,92.94,8.08
2019,1,20,20,3.66,93.0,7.68
2019,1,20,21,2.79,91.44,7.3
2019,1,20,22,3.4,86.56,7.62
2019,1,20,23,3.54,84.06,7.79
2019,1,21,0,3.35,83.88,7.76
2019,1,21,1,2.92,85.94,7.74
2019,1,21,2,2.52,89.69,7.75
2019,1,21,3,1.99,92.38,7.56
2019,1,21,4,1.74,94.62,6.88
2019,1,21,5,1.66,97.31,6.17
2019,1,21,6,1.7,98.81,5.83
2019,1,21,7,1.87,97.81,6.3
2019,1,21,8,2.77,91.44,8.58
2019,1,21,9,3.22,84.12,9.74
2019,1,21,10,2.98,74.56,10.94
2019,1,21,11,2.79,67.0,11.94
2019,1,21,12,2.61,62.75,12.48
2019,1,21,13,2.55,60.75,12.68
2019,1,21,14,2.62,60.5,12.58
2019,1,21,15,2.43,63.0,12.02
2019,1,21,16,1.21,79.12,9.97
2019,1,21,17,1.08,85.38,7.26
2019,1,21,18,1.11,86.56,6.59
2019,1,21,19,1.15,90.06,6.05
2019,1,21,20,1.19,95.38,5.44
2019,1,21,21,1.24,99.19,4.99
2019,1,21,22,1.27,100.0,4.54
2019,1,21,23,1.34,100.0,4.01
2019,1,22,0,1.48,100.0,3.54
2019,1,22,1,1.56,100.0,2.98
2019,1,22,2,1.51,100.0,2.37
2019,1,22,3,1.49,100.0,1.92
2019,1,22,4,1.51,100.0,1.56
2019,1,22,5,1.39,100.0,1.19
2019,1,22,6,1.29,100.0,0.87
2019,1,22,7,1.17,97.62,1.55
2019,1,22,8,1.78,81.25,5.28
2019,1,22,9,2.25,69.12,7.59
2019,1,22,10,2.32,61.5,9.58
2019,1,22,11,2.67,52.0,11.33
2019,1,22,12,3.32,49.06,12.19
2019,1,22,13,3.52,49.0,12.6
2019,1,22,14,2.92,50.62,12.74
2019,1,22,15,1.89,55.75,12.26
2019,1,22,16,0.81,73.12,10.19
2019,1,22,17,0.82,63.06,8.83
2019,1,22,18,0.73,57.81,9.18
2019,1,22,19,0.67,56.88,8.93
2019,1,22,20,0.73,57.0,8.51
2019,1,22,21,0.7,56.5,8.2
2019,1,22,22,0.49,55.38,8.13
2019,1,22,23,0.41,54.69,7.94
2019,1,23,0,0.61,56.5,7.55
2019,1,23,1,0.76,59.69,7.0
2019,1,23,2,0.88,65.25,5.96
2019,1,23,3,0.94,71.88,4.62
2019,1,23,4,1.08,72.19,4.39
2019,1,23,5,1.03,72.94,4.05
2019,1,23,6,0.88,73.31,3.85
2019,1,23,7,0.75,72.25,4.39
2019,1,23,8,0.59,73.06,6.97
2019,1,23,9,0.64,63.44,8.94
2019,1,23,10,1.32,57.38,11.7
2019,1,23,11,1.83,57.06,13.13
2019,1,23,12,2.05,58.94,13.82
2019,1,23,13,2.19,59.44,14.25
2019,1,23,14,2.25,62.0,14.07
2019,1,23,15,2.09,67.5,13.22
2019,1,23,16,1.08,84.56,10.52
2019,1,23,17,1.06,90.88,7.4
2019,1,23,18,1.07,91.44,6.94
2019,1,23,19,1.06,89.56,7.01
2019,1,23,20,1.01,87.12,7.32
2019,1,23,21,1.02,86.38,7.46
2019,1,23,22,1.08,87.25,7.3
2019,1,23,23,1.12,87.44,7.15
2019,1,24,0,1.13,87.62,7.06
2019,1,24,1,1.0,87.88,7.08
2019,1,24,2,0.88,86.69,7.51
2019,1,24,3,0.87,89.62,7.4
2019,1,24,4,0.97,98.62,6.45
2019,1,24,5,1.18,100.0,5.8
2019,1,24,6,1.2,100.0,5.05
2019,1,24,7,1.07,100.0,4.9
2019,1,24,8,1.36,94.12,7.51
2019,1,24,9,1.83,82.44,9.29
2019,1,24,10,1.72,76.25,11.01
2019,1,24,11,1.54,69.75,12.82
2019,1,24,12,1.6,66.38,14.07
2019,1,24,13,1.72,63.44,14.85
2019,1,24,14,1.66,62.69,14.94
2019,1,24,15,1.56,67.31,14.3
2019,1,24,16,1.01,85.06,11.51
2019,1,24,17,1.19,92.44,8.23
2019,1,24,18,1.18,96.94,7.45
2019,1,24,19,1.15,98.06,7.26
2019,1,24,20,1.01,96.19,7.61
2019,1,24,21,0.93,98.38,7.34
2019,1,24,22,1.08,99.69,7.26
2019,1,24,23,1.15,100.0,6.72
2019,1,25,0,1.22,100.0,5.84
2019,1,25,1,1.26,100.0,4.9
2019,1,25,2,1.25,100.0,4.23
2019,1,25,3,1.21,100.0,4.19
2019,1,25,4,1.16,100.0,4.4
2019,1,25,5,1.09,100.0,4.16
2019,1,25,6,0.93,100.0,4.13
2019,1,25,7,1.04,100.0,5.45
2019,1,25,8,1.66,95.69,6.58
2019,1,25,9,2.15,88.44,8.23
2019,1,25,10,2.06,76.38,11.09
2019,1,25,11,1.79,70.0,13.65
2019,1,25,12,1.68,64.81,15.65
2019,1,25,13,1.72,63.25,16.57
2019,1,25,14,1.77,62.44,16.73
2019,1,25,15,1.47,68.31,15.87
2019,1,25,16,0.91,85.19,12.59
2019,1,25,17,1.12,87.19,9.14
2019,1,25,18,1.16,88.31,8.08
2019,1,25,19,1.19,86.06,7.69
2019,1,25,20,1.19,82.81,7.59
2019,1,25,21,1.22,81.81,7.19
2019,1,25,22,1.26,85.69,6.32
2019,1,25,23,1.25,92.56,5.58
2019,1,26,0,1.2,97.81,5.51
2019,1,26,1,1.15,100.0,5.58
2019,1,26,2,1.17,100.0,4.82
2019,1,26,3,1.23,100.0,4.2
2019,1,26,4,1.27,100.0,4.02
2019,1,26,5,1.27,100.0,3.95
2019,1,26,6,1.28,97.94,4.23
2019,1,26,7,1.19,88.06,5.01
2019,1,26,8,1.07,81.0,8.25
2019,1,26,9,1.72,66.25,10.59
2019,1,26,10,1.79,64.12,12.31
2019,1,26,11,2.01,60.25,14.04
2019,1,26,12,2.27,60.69,14.67
2019,1,26,13,2.3,61.88,14.86
2019,1,26,14,1.94,67.31,14.33
2019,1,26,15,1.16,80.06,12.89
2019,1,26,16,0.96,84.19,11.06
2019,1,26,17,1.01,80.94,9.77
2019,1,26,18,1.04,77.25,9.69
2019,1,26,19,1.09,77.5,9.22
2019,1,26,20,1.09,79.94,8.66
2019,1,26,21,1.08,80.38,8.51
2019,1,26,22,1.07,79.81,8.42
2019,1,26,23,1.06,78.75,8.44
2019,1,27,0,1.07,77.5,8.51
2019,1,27,1,1.11,74.94,8.68
2019,1,27,2,1.08,74.94,8.56
2019,1,27,3,1.09,77.44,7.99
2019,1,27,4,1.12,81.88,7.09
2019,1,27,5,1.06,87.75,6.37
2019,1,27,6,1.0,92.94,5.95
2019,1,27,7,0.94,95.69,6.21
2019,1,27,8,1.69,86.81,8.92
2019,1,27,9,1.71,81.88,10.96
2019,1,27,10,1.73,73.0,13.71
2019,1,27,11,1.6,69.06,15.55
2019,1,27,12,1.41,63.81,16.92
2019,1,27,13,1.57,63.88,17.48
2019,1,27,14,1.69,63.0,17.57
2019,1,27,15,1.43,68.88,16.83
2019,1,27,16,0.85,83.25,14.23
2019,1,27,17,1.13,83.31,11.94
2019,1,27,18,1.16,87.69,10.96
2019,1,27,19,1.06,88.0,10.76
2019,1,27,20,0.72,82.31,11.89
2019,1,27,21,0.54,81.06,12.18
2019,1,27,22,0.89,87.12,11.07
2019,1,27,23,1.06,92.5,10.15
2019,1,28,0,1.08,96.31,9.73
2019,1,28,1,1.04,99.19,9.52
2019,1,28,2,0.96,100.0,9.58
2019,1,28,3,0.86,100.0,9.62
2019,1,28,4,0.77,100.0,9.26
2019,1,28,5,0.72,98.25,9.77
2019,1,28,6,0.64,96.19,9.9
2019,1,28,7,0.61,94.5,10.05
2019,1,28,8,0.6,91.75,11.25
2019,1,28,9,0.89,86.5,12.45
2019,1,28,10,0.91,82.81,13.26
2019,1,28,11,1.05,75.56,14.68
2019,1,28,12,1.11,71.31,16.37
2019,1,28,13,1.24,69.25,17.25
2019,1,28,14,1.23,70.0,17.45
2019,1,28,15,1.11,73.44,17.13
2019,1,28,16,0.73,87.62,14.8
2019,1,28,17,0.97,90.88,12.33
2019,1,28,18,0.92,93.19,11.73
2019,1,28,19,0.88,93.44,11.4
2019,1,28,20,0.73,91.88,11.37
2019,1,28,21,0.45,88.44,11.73
2019,1,28,22,0.42,88.12,11.6
2019,1,28,23,0.59,90.5,10.99
2019,1,29,0,0.48,90.06,10.95
2019,1,29,1,0.4,91.94,10.62
2019,1,29,2,0.39,94.31,10.37
2019,1,29,3,0.56,99.38,9.68
2019,1,29,4,0.83,100.0,8.92
2019,1,29,5,0.98,100.0,8.36
2019,1,29,6,1.01,100.0,8.01
2019,1,29,7,0.94,100.0,8.38
2019,1,29,8,0.94,97.12,10.76
2019,1,29,9,1.14,86.94,12.8
2019,1,29,10,1.05,77.0,14.44
2019,1,29,11,0.99,69.44,15.66
2019,1,29,12,0.91,66.56,16.34
2019,1,29,13,1.17,64.69,16.55
2019,1,29,14,1.52,66.88,16.09
2019,1,29,15,1.54,74.12,15.05
2019,1,29,16,0.82,88.94,12.99
2019,1,29,17,0.81,95.56,10.58
2019,1,29,18,0.86,100.0,9.57
2019,1,29,19,0.87,100.0,8.96
